DEPT,GR,RHOB,NPHI,RD
521.0,74.223,2.4182,0.2741,12.7539
521.5,74.96,2.4123,0.2767,12.8233
522.0,75.268,2.4045,0.2797,12.8933
522.5,75.478,2.4022,0.2827,12.9665
523.0,77.044,2.4044,0.2807,12.9762
523.5,80.277,2.4107,0.2758,12.8567
524.0,79.96,2.4177,0.2712,12.7253
524.5,79.078,2.4247,0.269,12.5937
525.0,78.235,2.426,0.2718,12.4627
525.5,77.29,2.4228,0.2768,12.3317
526.0,77.523,2.4188,0.2818,12.2003
526.5,77.826,2.4188,0.2862,12.0687
527.0,78.017,2.4231,0.2808,11.9377
527.5,77.167,2.4208,0.2694,11.8067
528.0,75.943,2.4159,0.2594,11.6757
528.5,75.397,2.415,0.2578,11.5443
529.0,75.194,2.4174,0.2628,11.4127
529.5,74.91,2.4423,0.2672,11.2994
530.0,74.77,2.4683,0.2718,11.2358
530.5,74.974,2.4746,0.2768,11.2041
531.0,76.844,2.4628,0.2823,11.1714
531.5,79.243,2.4551,0.2839,11.1394
532.0,77.565,2.4483,0.2808,11.1074
532.5,72.78,2.4421,0.2801,11.0711
533.0,66.341,2.4418,0.2816,11.2615
533.5,60.123,2.442,0.2809,11.9962
534.0,56.889,2.4371,0.2711,12.9602
534.5,58.029,2.4303,0.2562,13.9242
535.0,59.436,2.4193,0.2428,14.8882
535.5,60.717,2.4048,0.2509,15.8522
536.0,61.948,2.3906,0.2759,16.8162
536.5,61.762,2.3693,0.2937,17.7802
537.0,60.919,2.3415,0.3018,18.78
537.5,59.942,2.3173,0.3034,19.7209
538.0,59.284,2.3008,0.3024,20.119
538.5,57.51,2.2842,0.302,19.9451
539.0,57.831,2.2737,0.302,19.7821
539.5,58.712,2.2631,0.3031,19.6191
540.0,58.744,2.2618,0.3085,19.4561
540.5,59.622,2.2709,0.3098,19.2931
541.0,61.218,2.2844,0.3074,19.1301
541.5,62.727,2.2959,0.3053,18.9671
542.0,64.169,2.3053,0.299,18.7709
542.5,65.658,2.3143,0.2933,18.4603
543.0,65.22,2.3209,0.2937,18.0513
543.5,64.437,2.3244,0.2967,17.6423
544.0,64.387,2.3258,0.3013,17.2333
544.5,64.401,2.3276,0.3062,16.8586
545.0,64.534,2.328,0.3102,16.5663
545.5,65.457,2.3272,0.3092,16.3238
546.0,65.566,2.3335,0.3059,16.1397
546.5,65.946,2.3407,0.3044,16.0231
547.0,64.566,2.3428,0.304,15.9067
547.5,64.404,2.3381,0.3046,15.7897
548.0,64.382,2.3321,0.3017,15.6727
548.5,64.495,2.3351,0.2962,15.5561
549.0,65.577,2.3425,0.2951,15.4397
549.5,66.508,2.3505,0.2971,15.3227
550.0,67.556,2.3512,0.3036,15.2057
550.5,68.104,2.3502,0.3097,15.0887
551.0,68.305,2.3468,0.3116,14.9721
551.5,67.856,2.3379,0.3103,14.8557
552.0,67.481,2.3279,0.3062,14.7387
552.5,67.039,2.3341,0.304,14.6217
553.0,66.838,2.3457,0.3046,14.5051
553.5,67.069,2.3529,0.305,14.3887
554.0,67.257,2.3548,0.3044,14.2956
554.5,67.481,2.3558,0.3051,14.237
555.0,67.586,2.3544,0.3082,14.169
555.5,67.932,2.3516,0.3011,14.1076
556.0,68.724,2.3542,0.2907,14.046
556.5,69.484,2.3688,0.288,13.9846
557.0,69.902,2.3769,0.2897,13.923
557.5,69.568,2.3756,0.2932,13.862
558.0,69.243,2.3726,0.2967,13.797
558.5,68.911,2.3688,0.2974,13.7994
559.0,68.58,2.3656,0.2964,13.9428
559.5,68.328,2.3755,0.2915,14.1032
560.0,68.986,2.3885,0.2819,14.2642
560.5,70.073,2.404,0.2714,14.4248
561.0,70.935,2.4111,0.2726,14.5852
561.5,71.455,2.4039,0.2904,14.7462
562.0,72.061,2.3947,0.3027,14.9068
562.5,72.513,2.3857,0.3073,15.0672
563.0,73.117,2.3783,0.3072,15.2329
563.5,71.707,2.3665,0.3044,15.344
564.0,71.662,2.3502,0.3012,15.344
564.5,71.486,2.3397,0.2973,15.344
565.0,72.333,2.3429,0.2938,15.344
565.5,73.626,2.357,0.2898,15.344
566.0,75.447,2.373,0.2874,15.2808
566.5,74.777,2.3849,0.2909,15.0852
567.0,73.826,2.3765,0.2973,14.8528
567.5,72.764,2.3643,0.2989,14.6202
568.0,71.795,2.3523,0.2935,14.3878
568.5,70.865,2.3614,0.2816,14.1548
569.0,70.806,2.381,0.2761,13.9222
569.5,70.74,2.3996,0.2798,13.6898
570.0,71.409,2.4176,0.2842,13.4572
570.5,73.604,2.4372,0.2871,13.2248
571.0,76.151,2.4451,0.2874,12.9922
571.5,74.677,2.4338,0.2853,12.7598
572.0,74.259,2.4196,0.2823,12.5272
572.5,75.164,2.417,0.2793,12.2782
573.0,76.309,2.4211,0.2769,12.1069
573.5,75.797,2.4261,0.2743,12.1277
574.0,74.138,2.4286,0.2719,12.152
574.5,73.978,2.4314,0.2699,12.1767
575.0,74.023,2.4385,0.269,12.2007
575.5,74.104,2.4432,0.269,12.2247
576.0,76.261,2.4424,0.2701,12.249
576.5,77.442,2.4363,0.2721,12.2737
577.0,77.728,2.4293,0.2747,12.3002
577.5,76.393,2.4231,0.2754,12.3034
578.0,75.645,2.4188,0.2728,12.2437
578.5,76.322,2.4188,0.2688,12.1589
579.0,77.109,2.4312,0.2653,12.0737
579.5,77.907,2.4421,0.2651,11.9897
580.0,78.796,2.4537,0.2666,11.9057
580.5,79.381,2.4536,0.2664,11.8217
581.0,81.611,2.4489,0.2649,11.7377
581.5,84.522,2.4553,0.2646,11.6537
582.0,87.298,2.474,0.2672,11.5697
582.5,88.007,2.4885,0.2696,11.4857
583.0,85.447,2.4796,0.2694,11.4017
583.5,82.905,2.464,0.2707,11.3115
584.0,80.201,2.4472,0.2753,11.247
584.5,77.947,2.4335,0.2813,11.247
585.0,77.228,2.4278,0.2873,11.247
585.5,79.774,2.4351,0.2867,11.247
586.0,81.213,2.4459,0.2795,11.2466
586.5,80.702,2.4561,0.2721,11.2464
587.0,80.414,2.4491,0.2673,11.2477
587.5,80.12,2.4356,0.2666,11.2468
588.0,79.631,2.4225,0.267,11.2466
588.5,80.476,2.4249,0.2653,11.2584
589.0,82.249,2.4349,0.2618,11.1867
589.5,83.484,2.4451,0.2594,11.0181
590.0,82.352,2.4551,0.2635,10.9328
590.5,81.453,2.4659,0.2715,10.8185
591.0,80.411,2.4712,0.2806,10.7035
591.5,79.31,2.4679,0.2828,10.5888
592.0,79.172,2.4629,0.2771,10.4745
592.5,80.386,2.4661,0.2701,10.3595
593.0,81.469,2.4784,0.2637,10.2448
593.5,82.592,2.4891,0.2621,10.1305
594.0,83.704,2.4975,0.2658,10.0155
594.5,84.813,2.4885,0.2708,9.9254
595.0,85.992,2.473,0.2758,9.8508
595.5,86.305,2.4659,0.2808,9.7147
596.0,84.248,2.4642,0.2852,9.5587
596.5,83.328,2.4689,0.287,9.4023
597.0,85.322,2.4732,0.2876,9.2457
597.5,87.256,2.474,0.2897,9.0893
598.0,89.21,2.4667,0.2904,8.9327
598.5,90.447,2.4577,0.29,8.7878
599.0,91.549,2.4536,0.2894,8.5902
599.5,91.617,2.4522,0.2907,8.2841
600.0,91.514,2.4496,0.2914,7.9842
600.5,92.483,2.4644,0.2877,7.591
601.0,93.961,2.5021,0.2817,7.123
601.5,95.433,2.5019,0.2757,6.655
602.0,94.192,2.4603,0.2791,6.187
602.5,92.469,2.3877,0.3074,5.719
603.0,90.165,2.3114,0.365,5.251
603.5,87.737,2.2639,0.3927,4.853
604.0,85.018,2.3,0.3766,4.829
604.5,85.743,2.3555,0.3493,5.2473
605.0,88.251,2.4483,0.3104,5.9206
605.5,90.553,2.4927,0.2839,6.9085
606.0,92.139,2.4982,0.2796,7.6424
606.5,93.116,2.4941,0.2806,8.1395
607.0,94.103,2.4846,0.281,8.2652
607.5,95.171,2.4797,0.281,8.3905
608.0,95.557,2.4813,0.2816,8.5162
608.5,95.337,2.485,0.2837,8.6415
609.0,95.177,2.4957,0.2856,8.7672
609.5,95.017,2.4983,0.281,8.8925
610.0,94.853,2.4921,0.2725,9.0182
610.5,95.358,2.4842,0.2707,9.1345
611.0,96.066,2.4813,0.2737,9.2897
611.5,97.003,2.481,0.2761,9.5255
612.0,96.049,2.4831,0.2776,9.7345
612.5,93.297,2.4847,0.278,9.9435
613.0,92.683,2.4829,0.2786,10.1529
613.5,93.482,2.4772,0.2779,10.3473
614.0,93.814,2.4716,0.2753,10.4919
614.5,91.84,2.4673,0.2718,10.6067
615.0,90.189,2.4734,0.2683,10.7387
615.5,88.209,2.485,0.2642,10.8703
616.0,88.581,2.495,0.2626,11.0017
616.5,90.614,2.5026,0.2641,11.1337
617.0,89.009,2.505,0.2661,11.2653
617.5,87.307,2.496,0.2681,11.3967
618.0,85.324,2.4833,0.2701,11.5475
618.5,84.835,2.4733,0.2721,11.6607
619.0,86.393,2.4738,0.273,11.6454
619.5,87.884,2.486,0.2708,11.6244
620.0,87.815,2.4951,0.2651,11.6034
620.5,86.525,2.4921,0.2603,11.5824
621.0,85.409,2.4842,0.2607,11.5614
621.5,85.796,2.4786,0.2642,11.5404
622.0,87.506,2.4776,0.2671,11.5194
622.5,89.347,2.4798,0.2652,11.4984
623.0,89.545,2.4862,0.2608,11.4771
623.5,88.427,2.494,0.2562,11.4597
624.0,87.632,2.4976,0.2546,11.3893
624.5,87.563,2.4986,0.2572,11.219
625.0,88.523,2.4956,0.2612,11.064
625.5,90.688,2.4897,0.2652,10.9094
626.0,90.805,2.4837,0.2681,10.755
626.5,90.748,2.4772,0.2707,10.6004
627.0,91.533,2.4713,0.2731,10.446
627.5,93.307,2.4722,0.2757,10.291
628.0,94.064,2.4803,0.2787,10.1364
628.5,93.975,2.4918,0.2811,9.982
629.0,94.02,2.499,0.2859,9.827
629.5,93.967,2.5005,0.2907,9.6724
630.0,94.295,2.5015,0.2909,9.518
630.5,95.309,2.5035,0.2872,9.363
631.0,96.965,2.5035,0.2867,9.2084
631.5,98.906,2.5005,0.2913,9.0779
632.0,98.429,2.5004,0.2996,9.0127
632.5,95.374,2.5034,0.3057,8.9901
633.0,93.223,2.5045,0.3048,8.9677
633.5,93.478,2.4985,0.2963,8.9447
634.0,95.042,2.487,0.2916,8.9221
634.5,97.395,2.476,0.2926,8.8997
635.0,99.598,2.47,0.2919,8.8792
635.5,98.689,2.4722,0.2882,8.8513
636.0,98.26,2.4806,0.2832,8.7828
636.5,98.934,2.4927,0.2821,8.6794
637.0,99.479,2.499,0.2858,8.5758
637.5,97.452,2.4973,0.2908,8.4724
638.0,95.559,2.4929,0.2958,8.3688
638.5,94.211,2.49,0.2991,8.2654
639.0,94.49,2.4904,0.3,8.1618
639.5,95.384,2.4918,0.3033,8.0584
640.0,98.421,2.4907,0.3054,7.9548
640.5,100.209,2.4847,0.3056,7.8514
641.0,99.543,2.4802,0.3093,7.7478
641.5,98.858,2.4801,0.3142,7.6444
642.0,97.216,2.4831,0.3143,7.5404
642.5,95.558,2.4861,0.3108,7.4368
643.0,97.2,2.4866,0.3062,7.3334
643.5,100.462,2.4816,0.3068,7.2298
644.0,100.811,2.4753,0.3146,7.1488
644.5,99.316,2.4707,0.3196,7.0754
645.0,97.248,2.4673,0.3217,6.9681
645.5,95.226,2.4657,0.3236,6.8991
646.0,93.226,2.4653,0.3262,6.8301
646.5,92.653,2.4663,0.3269,6.7701
647.0,97.652,2.4673,0.3176,6.7944
647.5,101.892,2.4683,0.3104,6.978
648.0,106.513,2.4693,0.3089,7.23
648.5,106.811,2.4697,0.308,7.482
649.0,106.208,2.4679,0.308,7.7344
649.5,103.934,2.4636,0.308,7.987
650.0,102.599,2.4627,0.303,8.239
650.5,102.389,2.4748,0.2951,8.491
651.0,101.957,2.4906,0.2898,8.7893
651.5,100.764,2.497,0.2869,9.028
652.0,99.473,2.492,0.2843,9.0087
652.5,98.016,2.4853,0.283,8.9751
653.0,96.72,2.483,0.2847,8.9417
653.5,95.658,2.4832,0.2893,8.9077
654.0,95.579,2.484,0.2965,8.8741
654.5,95.702,2.484,0.2983,8.8407
655.0,94.516,2.484,0.2948,8.8071
655.5,92.721,2.4842,0.2902,8.7737
656.0,90.939,2.485,0.288,8.7397
656.5,91.257,2.4868,0.2874,8.714
657.0,91.973,2.4946,0.287,8.707
657.5,93.564,2.4949,0.282,8.6983
658.0,94.983,2.4844,0.2791,8.6754
658.5,96.283,2.4756,0.2828,8.6544
659.0,95.477,2.469,0.2867,8.6331
659.5,94.718,2.4685,0.2869,8.6111
660.0,93.841,2.4649,0.2849,8.5891
660.5,92.974,2.4584,0.2829,8.566
661.0,93.101,2.455,0.2853,8.55
661.5,95.875,2.4558,0.2902,8.4561
662.0,98.523,2.4618,0.2948,8.2011
662.5,101.11,2.4671,0.297,7.9555
663.0,100.734,2.4681,0.297,7.6997
663.5,99.219,2.4696,0.2964,7.4265
664.0,97.356,2.4744,0.2949,7.129
664.5,97.77,2.4794,0.2946,6.7595
665.0,98.385,2.4924,0.2961,6.3485
665.5,99.074,2.5058,0.2998,5.9375
666.0,99.71,2.5134,0.3076,5.5265
666.5,98.234,2.518,0.3137,5.0978
667.0,94.643,2.5097,0.3133,4.5743
667.5,91.263,2.4045,0.312,3.9383
668.0,86.975,2.2313,0.3326,3.3023
668.5,81.302,2.062,0.4002,2.62
669.0,74.608,1.9494,0.4811,2.1746
669.5,76.039,1.7637,0.5347,2.3127
670.0,79.102,1.4735,0.5832,2.553
670.5,84.474,1.4774,0.6063,3.0112
671.0,89.547,1.9413,0.5231,3.6441
671.5,94.911,1.9694,0.3873,4.2764
672.0,99.225,2.039,0.307,4.9086
672.5,101.01,2.394,0.2919,5.5167
673.0,99.897,2.4706,0.2983,6.0663
673.5,98.787,2.4769,0.3049,6.4757
674.0,97.574,2.4761,0.3152,6.6792
674.5,96.013,2.4773,0.3171,6.7931
675.0,96.027,2.4814,0.3101,6.8509
675.5,99.095,2.4866,0.3031,6.9085
676.0,101.41,2.4928,0.2978,6.9634
676.5,102.193,2.4904,0.2954,6.9744
677.0,103.038,2.4834,0.2961,6.9214
677.5,103.775,2.4772,0.297,6.8576
678.0,105.58,2.4796,0.2964,6.7943
678.5,109.045,2.4868,0.3021,6.7512
679.0,109.039,2.4948,0.3098,6.7528
679.5,106.134,2.4924,0.3148,6.7783
680.0,102.677,2.4855,0.3203,6.8048
680.5,99.7,2.4795,0.3219,6.8315
681.0,99.744,2.4743,0.3177,6.8553
681.5,100.01,2.4787,0.3144,6.867
682.0,100.451,2.4861,0.3129,6.7902
682.5,101.634,2.487,0.3109,6.621
683.0,102.919,2.4872,0.3083,6.4093
683.5,104.453,2.4895,0.3053,6.304
684.0,105.259,2.4956,0.3023,6.4323
684.5,104.878,2.5025,0.3066,6.6159
685.0,101.311,2.5086,0.3171,6.8455
685.5,98.322,2.5152,0.3237,6.983
686.0,98.09,2.5161,0.3228,6.9499
686.5,100.57,2.5061,0.3182,6.9037
687.0,103.25,2.5078,0.3132,6.8576
687.5,104.211,2.5178,0.3082,6.8114
688.0,100.523,2.5257,0.3054,6.7652
688.5,100.669,2.5222,0.3067,6.7191
689.0,102.752,2.5122,0.3097,6.6729
689.5,105.456,2.5023,0.3116,6.6268
690.0,106.247,2.4953,0.3137,6.5806
690.5,103.804,2.499,0.3195,6.5344
691.0,103.011,2.4987,0.3275,6.495
691.5,103.966,2.4947,0.3355,6.4483
692.0,104.683,2.4923,0.3351,6.4006
692.5,105.625,2.4961,0.3214,6.284
693.0,105.422,2.5106,0.3074,6.1298
693.5,103.712,2.5338,0.2997,6.0058
694.0,102.161,2.4632,0.312,5.8819
694.5,100.422,2.29,0.3513,5.825
695.0,99.803,2.0236,0.4031,5.8795
695.5,100.671,1.8563,0.4281,5.9913
696.0,101.372,1.872,0.4134,6.1133
696.5,102.07,2.0166,0.3798,6.2358
697.0,102.823,2.1786,0.3474,6.3576
697.5,102.094,2.3379,0.3294,6.4796
698.0,100.722,2.458,0.3172,6.6015
698.5,99.392,2.469,0.3127,6.7041
699.0,99.663,2.4698,0.3168,6.8154
699.5,104.221,2.48,0.3173,6.9536
700.0,108.517,2.4921,0.3154,7.0992
700.5,111.046,2.5048,0.3161,7.2447
701.0,108.999,2.5145,0.3176,7.3902
701.5,107.078,2.5198,0.3186,7.5357
702.0,105.007,2.5171,0.3157,7.6348
702.5,103.501,2.5064,0.3141,7.747
703.0,103.198,2.4995,0.3167,7.804
703.5,102.822,2.4935,0.3174,7.804
704.0,102.499,2.4876,0.3159,7.804
704.5,102.198,2.4833,0.3139,7.804
705.0,101.578,2.4874,0.3113,7.804
705.5,100.856,2.5039,0.31,7.7897
706.0,99.72,2.513,0.3117,7.7455
706.5,100.529,2.5006,0.3163,7.6883
707.0,101.941,2.4841,0.3196,7.6311
707.5,102.991,2.4746,0.3172,7.5732
708.0,101.981,2.4823,0.3161,7.5157
708.5,100.273,2.4968,0.3181,7.4585
709.0,99.848,2.5056,0.3196,7.4013
709.5,101.426,2.5007,0.32,7.344
710.0,100.185,2.497,0.3161,7.2862
710.5,98.201,2.4967,0.3085,7.2286
711.0,99.499,2.4924,0.3044,7.1517
711.5,101.021,2.4857,0.3051,7.1253
712.0,102.647,2.4827,0.311,7.133
712.5,104.309,2.4906,0.32,7.1414
713.0,104.042,2.4977,0.3279,7.1507
713.5,103.785,2.5056,0.3316,7.1601
714.0,103.369,2.5128,0.3253,7.1684
714.5,103.088,2.5209,0.3139,7.1772
715.0,102.973,2.5197,0.309,7.1862
715.5,104.971,2.5157,0.3101,7.1952
716.0,106.642,2.5133,0.3116,7.2043
716.5,108.541,2.5155,0.312,7.2126
717.0,109.097,2.5089,0.312,7.222
717.5,108.635,2.4957,0.3114,7.2285
718.0,108.272,2.4803,0.311,7.2421
718.5,106.72,2.4744,0.3116,7.2377
719.0,105.342,2.4914,0.3153,7.3536
719.5,103.946,2.5085,0.3225,7.3873
720.0,102.938,2.5253,0.3321,7.3885
720.5,104.693,2.5265,0.3337,7.3895
721.0,104.832,2.5085,0.3265,7.3883
721.5,104.045,2.4912,0.318,7.3873
722.0,103.308,2.4817,0.309,7.387
722.5,102.583,2.4787,0.3039,7.387
723.0,101.849,2.4747,0.303,7.3982
723.5,101.1,2.4707,0.3058,7.4372
724.0,100.393,2.4677,0.3102,7.4836
724.5,99.659,2.4644,0.3109,7.5305
725.0,99.79,2.4703,0.31,7.5769
725.5,99.987,2.485,0.3106,7.6231
726.0,100.177,2.4955,0.3132,7.67
726.5,100.352,2.4889,0.3144,7.7164
727.0,99.554,2.4767,0.3112,7.7626
727.5,98.668,2.4731,0.3068,7.8087
728.0,97.767,2.4751,0.3022,7.8557
728.5,96.773,2.4881,0.3006,7.9021
729.0,97.01,2.4997,0.3021,7.9427
729.5,98.773,2.4964,0.3041,7.9644
730.0,98.138,2.4895,0.3044,7.9815
730.5,96.724,2.4846,0.3023,7.9978
731.0,95.297,2.4917,0.2949,8.0146
731.5,93.889,2.4991,0.2883,8.0309
732.0,93.274,2.5003,0.2876,8.0478
732.5,95.4,2.5037,0.2874,8.064
733.0,97.348,2.5119,0.2842,8.0809
733.5,98.82,2.5229,0.2798,8.1356
734.0,98.724,2.5331,0.2763,8.2664
734.5,99.291,2.5327,0.2789,8.4127
735.0,100.131,2.5167,0.2859,8.5584
735.5,100.884,2.502,0.2935,8.7039
736.0,101.859,2.4914,0.2953,8.8503
736.5,100.775,2.4971,0.289,9.0069
737.0,99.422,2.5104,0.2805,9.032
737.5,99.413,2.5272,0.2748,9.032
738.0,99.264,2.5394,0.2763,9.032
738.5,99.102,2.5315,0.2823,9.032
739.0,98.974,2.5136,0.2883,9.032
739.5,98.784,2.4967,0.2938,9.032
740.0,98.186,2.4832,0.2927,9.032
740.5,97.253,2.4863,0.2861,9.032
741.0,97.852,2.5023,0.2802,9.032
741.5,96.795,2.5168,0.2786,9.032
742.0,94.415,2.5257,0.2796,9.032
742.5,91.965,2.5222,0.2806,9.032
743.0,91.102,2.5122,0.2827,9.0329
743.5,92.189,2.5032,0.2851,9.0277
744.0,93.168,2.4939,0.2871,9.0932
744.5,94.355,2.4824,0.2869,9.2564
745.0,94.815,2.4882,0.2832,9.43
745.5,91.801,2.5021,0.2821,9.6036
746.0,89.386,2.5151,0.2863,9.7773
746.5,86.676,2.5275,0.2907,9.9509
747.0,88.431,2.5338,0.2898,10.0695
747.5,92.007,2.5417,0.2796,10.0367
748.0,94.854,2.5371,0.2602,9.9545
748.5,94.685,2.5255,0.2522,9.8692
749.0,95.767,2.5072,0.2579,9.7839
749.5,98.817,2.4877,0.2649,9.6986
750.0,97.782,2.4853,0.2725,9.6133
750.5,95.065,2.501,0.2777,9.528
751.0,92.528,2.5117,0.279,9.4427
751.5,90.147,2.5091,0.279,9.3574
752.0,91.952,2.511,0.2784,9.2721
752.5,93.434,2.5228,0.2774,9.1868
753.0,93.7,2.5307,0.2776,9.1015
753.5,93.994,2.5258,0.2774,9.0162
754.0,93.951,2.5118,0.2792,8.9309
754.5,94.138,2.4979,0.286,8.8456
755.0,92.546,2.4863,0.2956,8.7116
755.5,89.876,2.4904,0.3017,8.7617
756.0,89.403,2.4953,0.3024,8.8944
756.5,89.816,2.4988,0.297,9.0298
757.0,90.868,2.4969,0.2919,8.9174
757.5,92.403,2.4971,0.2932,8.8
758.0,93.828,2.5097,0.2961,8.6826
758.5,95.224,2.5169,0.2964,8.565
759.0,96.678,2.5155,0.296,8.448
759.5,98.072,2.5104,0.301,8.3304
760.0,99.503,2.5159,0.3072,8.2139
760.5,101.012,2.5261,0.3118,8.0965
761.0,101.26,2.5257,0.3107,7.9797
761.5,98.457,2.5108,0.3024,7.9008
762.0,96.506,2.497,0.298,7.8375
762.5,98.588,2.4864,0.2986,7.7743
763.0,101.023,2.4917,0.3023,7.7111
763.5,103.626,2.4991,0.3061,7.6479
764.0,102.221,2.4998,0.3076,7.5846
764.5,99.706,2.4973,0.3091,7.5204
765.0,97.339,2.4892,0.3061,7.4567
765.5,94.857,2.4797,0.3002,7.3882
766.0,94.335,2.477,0.2952,7.4149
766.5,95.229,2.477,0.2947,7.4711
767.0,95.942,2.4778,0.3005,7.5273
767.5,97.208,2.487,0.3073,7.5835
768.0,98.821,2.4989,0.3072,7.6397
768.5,99.223,2.51,0.3033,7.6959
769.0,99.596,2.5205,0.297,7.7521
769.5,99.991,2.5145,0.2908,7.8083
770.0,100.279,2.5087,0.2862,7.8645
770.5,98.553,2.5047,0.2812,7.9224
771.0,92.129,2.5017,0.2757,8.001
771.5,85.447,2.4986,0.2741,8.1044
772.0,82.234,2.4943,0.2767,8.2077
772.5,84.817,2.4975,0.2786,8.3093
773.0,88.564,2.5034,0.279,8.4243
773.5,91.95,2.508,0.2773,8.7189
774.0,96.1,2.508,0.2749,9.0262
774.5,97.207,2.5086,0.2751,8.9704
775.0,98.004,2.516,0.2788,8.8942
775.5,95.365,2.5278,0.2832,8.8178
776.0,95.36,2.5369,0.2872,8.7406
776.5,96.889,2.5348,0.2912,8.6642
777.0,100.393,2.521,0.2952,8.5871
777.5,104.054,2.5095,0.2964,8.5108
778.0,104.024,2.5039,0.2949,8.4381
778.5,102.391,2.5028,0.2923,8.3926
779.0,97.353,2.5007,0.2893,8.3754
779.5,96.15,2.4966,0.2958,8.3575
780.0,98.335,2.4916,0.3026,8.3404
780.5,97.802,2.4889,0.3036,8.3234
781.0,94.819,2.5107,0.3029,8.3063
