DEPT,GR,RHOB,NPHI,RD
586.0,97.7384,2.5104,0.3424,5.3618
586.5,94.1071,2.5173,0.3352,5.3139
587.0,99.9205,2.5306,0.3257,5.2707
587.5,105.3022,2.5471,0.2874,5.2278
588.0,105.8908,2.552,0.2858,5.1852
588.5,105.301,2.5404,0.2922,5.1276
589.0,104.7116,2.5072,0.3431,5.1279
589.5,105.2998,2.4826,0.3487,5.1285
590.0,107.0658,2.4862,0.3471,5.1289
590.5,107.6536,2.4872,0.3415,5.1495
591.0,108.8302,2.484,0.3391,5.1774
591.5,110.5948,2.4785,0.3494,5.2249
592.0,111.1824,2.4764,0.3518,5.321
592.5,110.5924,2.4826,0.3478,5.4681
593.0,109.4146,2.494,0.3351,5.7599
593.5,106.4717,2.4986,0.3263,6.0673
594.0,105.2949,2.4999,0.3271,6.3911
594.5,102.8201,2.4991,0.3286,6.7322
595.0,94.7132,2.5027,0.3151,6.9274
595.5,94.1279,2.5228,0.2952,7.1208
596.0,97.0739,2.5457,0.2913,7.3856
596.5,98.8419,2.5546,0.2794,7.3859
597.0,100.0232,2.5405,0.2842,7.5657
597.5,99.4379,2.5169,0.2905,7.7498
598.0,95.3236,2.5089,0.2945,7.9496
598.5,95.3266,2.5059,0.2937,8.0235
599.0,98.2733,2.5128,0.2882,8.0255
599.5,99.4533,2.5132,0.285,8.1001
600.0,102.4005,2.4993,0.2811,8.1013
600.5,102.4037,2.4904,0.2787,8.1473
601.0,97.1115,2.4888,0.2843,8.1936
601.5,96.5274,2.494,0.2843,8.2402
602.0,97.1189,2.5034,0.2851,8.287
602.5,96.5348,2.5136,0.2859,8.3372
603.0,95.9492,2.5281,0.2859,8.2636
603.5,95.365,2.5358,0.2859,8.1914
604.0,97.7227,2.5385,0.2796,8.1179
604.5,100.0821,2.539,0.2788,7.9522
605.0,100.674,2.5359,0.2772,7.7898
605.5,101.2658,2.5114,0.278,7.6308
606.0,101.0105,2.4991,0.2781,7.475
606.5,100.688,2.5026,0.2757,7.3224
607.0,100.6895,2.5186,0.2717,7.1729
607.5,101.4232,2.5226,0.2757,7.0357
608.0,102.4671,2.521,0.2781,7.0374
608.5,102.4687,2.5189,0.2781,7.0381
609.0,101.883,2.5151,0.275,7.0776
609.5,100.1209,2.5129,0.2734,7.1174
610.0,93.0578,2.5107,0.2742,7.1573
610.5,93.6497,2.5068,0.2774,7.1975
611.0,94.8321,2.5026,0.2806,7.2379
611.5,95.4241,2.4837,0.2814,7.2786
612.0,96.6081,2.4834,0.2782,7.3194
612.5,97.7878,2.4916,0.2743,7.3605
613.0,97.7908,2.5016,0.2687,7.4018
613.5,96.5204,2.5052,0.2831,7.4434
614.0,95.25,2.4993,0.2855,7.4852
614.5,93.9796,2.4974,0.2775,7.5272
615.0,92.7092,2.4988,0.2696,7.5695
615.5,92.5061,2.5116,0.2616,7.5955
616.0,94.7318,2.5137,0.2608,7.5292
616.5,96.9576,2.5157,0.2617,7.4731
617.0,99.5921,2.5171,0.2625,7.4175
617.5,100.7739,2.5143,0.2719,7.3623
618.0,100.777,2.5082,0.2856,7.3075
618.5,97.9646,2.5042,0.28,7.2531
619.0,96.3325,2.5078,0.2753,7.1992
619.5,96.0742,2.5093,0.2745,7.1456
620.0,98.2719,2.5066,0.2801,7.0812
620.5,100.4696,2.5004,0.2849,6.9557
621.0,97.2636,2.5069,0.2921,6.957
621.5,96.6786,2.5166,0.2929,6.9587
622.0,97.2711,2.5186,0.2913,7.0878
622.5,98.4547,2.518,0.2786,7.0998
623.0,99.6369,2.5207,0.2754,7.112
623.5,101.4104,2.5232,0.2754,7.1241
624.0,100.2374,2.5191,0.2786,7.1363
624.5,96.1115,2.5064,0.2842,7.1484
625.0,94.3469,2.4971,0.2818,7.1606
625.5,94.3499,2.4971,0.2771,7.1729
626.0,97.8926,2.4971,0.2691,7.1851
626.5,98.4853,2.4941,0.2667,7.1974
627.0,100.8505,2.492,0.2659,7.2097
627.5,100.8521,2.4941,0.2691,7.222
628.0,99.0873,2.4961,0.2761,7.2343
628.5,97.3209,2.4947,0.283,7.176
629.0,95.5559,2.4941,0.2907,7.113
629.5,95.5589,2.4878,0.2875,6.987
630.0,97.9229,2.4829,0.2829,6.942
630.5,98.5159,2.4879,0.2772,6.8973
631.0,99.7004,2.4935,0.2788,6.8528
631.5,99.1151,2.4975,0.2932,6.8087
632.0,99.1181,2.5016,0.294,6.7648
632.5,100.3028,2.4987,0.2799,6.7213
633.0,103.8461,2.494,0.2677,6.678
633.5,105.0311,2.4913,0.2677,6.6312
634.0,106.8046,2.4908,0.2989,6.6325
634.5,103.2689,2.4954,0.308,6.6341
635.0,99.7313,2.4968,0.308,6.6354
635.5,98.5557,2.5,0.304,6.637
636.0,98.5587,2.5154,0.2992,6.6388
636.5,99.7438,2.5397,0.2941,6.6406
637.0,100.337,2.5423,0.2894,6.6423
637.5,99.7515,2.5298,0.2854,6.6441
638.0,99.7546,2.5066,0.2814,6.6459
638.5,100.3495,2.5037,0.2982,6.6477
639.0,101.5333,2.5037,0.293,6.6494
639.5,103.309,2.5018,0.2878,6.6512
640.0,102.7235,2.4902,0.2839,6.6532
640.5,100.9555,2.4856,0.2839,6.6542
641.0,98.5986,2.4816,0.2897,6.6555
641.5,98.0112,2.4905,0.2943,6.6578
642.0,100.9681,2.4905,0.2897,6.6403
642.5,101.5617,2.4945,0.2851,6.6229
643.0,101.5664,2.4876,0.2784,6.6055
643.5,102.1601,2.4895,0.2784,6.5882
644.0,98.6216,2.4914,0.2835,6.5709
644.5,96.9293,2.5094,0.2885,6.5537
645.0,96.2598,2.5192,0.2936,6.5365
645.5,97.4409,2.5215,0.2987,6.5194
646.0,99.8031,2.5254,0.2968,6.4951
646.5,99.8031,2.5275,0.3072,6.4957
647.0,100.9843,2.5182,0.3095,6.4973
647.5,101.5748,2.5091,0.2951,6.4986
648.0,103.937,2.501,0.2855,6.5008
648.5,104.5276,2.4967,0.2879,6.5011
649.0,105.7087,2.5001,0.3006,6.4821
649.5,106.2992,2.515,0.3014,6.4632
650.0,106.2992,2.5448,0.3135,6.4443
650.5,105.7087,2.5477,0.3135,6.4255
651.0,103.937,2.5143,0.3135,6.4067
651.5,102.1654,2.4942,0.3103,6.388
652.0,100.3937,2.494,0.2877,6.3694
652.5,100.9843,2.504,0.2821,6.342
653.0,102.1654,2.5184,0.2845,6.3426
653.5,103.3465,2.5273,0.2878,6.3439
654.0,102.7559,2.5318,0.2911,6.3448
654.5,100.9843,2.535,0.2944,6.3182
655.0,100.9843,2.532,0.2977,6.2917
655.5,101.5748,2.5246,0.2995,6.2653
656.0,103.3465,2.5166,0.3006,6.239
656.5,104.5276,2.4984,0.3014,6.2128
657.0,105.1181,2.4951,0.3014,6.1868
657.5,106.2992,2.5067,0.2906,6.1608
658.0,106.2992,2.5141,0.2906,6.135
658.5,105.1181,2.5201,0.2954,6.1092
659.0,104.5276,2.5114,0.3009,6.0836
659.5,104.5276,2.5043,0.3109,6.0581
660.0,106.8898,2.4943,0.3157,6.0327
660.5,108.0709,2.4967,0.3229,6.0073
661.0,106.8898,2.4996,0.3213,5.9777
661.5,103.2755,2.5062,0.3117,5.9789
662.0,99.6613,2.5158,0.3125,6.0342
662.5,95.6693,2.5366,0.3125,6.3207
663.0,96.2598,2.5461,0.3077,6.6208
663.5,98.0315,2.5458,0.2981,6.8561
664.0,98.622,2.5377,0.2997,6.9152
664.5,99.2126,2.5179,0.3045,7.0484
665.0,103.3465,2.5135,0.3053,7.1139
665.5,103.937,2.5228,0.3013,7.1811
666.0,95.0787,2.5363,0.2815,7.2468
666.5,93.8976,2.543,0.2735,7.2964
667.0,90.9449,2.5463,0.2623,7.3463
667.5,90.9449,2.5148,0.2591,7.4537
668.0,93.8976,2.4848,0.2543,7.4555
668.5,96.2598,2.472,0.2574,7.3894
669.0,95.6693,2.4724,0.2638,7.3093
669.5,94.4882,2.4806,0.2686,7.23
670.0,90.9449,2.4892,0.2749,7.1516
670.5,90.9449,2.4944,0.2733,7.0741
671.0,93.3071,2.4944,0.2733,6.9974
671.5,95.0787,2.4937,0.2732,6.9465
672.0,96.8504,2.495,0.2756,6.9479
672.5,95.6693,2.4956,0.2852,6.9499
673.0,95.6693,2.5087,0.2939,6.9516
673.5,96.2598,2.5196,0.2943,6.9375
674.0,98.0315,2.5256,0.277,6.9234
674.5,98.622,2.5259,0.2726,6.9093
675.0,98.0315,2.5102,0.2812,6.8953
675.5,97.4409,2.4978,0.2858,6.8812
676.0,96.2598,2.4955,0.2863,6.8672
676.5,97.4409,2.4967,0.2798,6.8533
677.0,97.4409,2.4975,0.2729,6.8393
677.5,96.8504,2.4963,0.2712,6.8254
678.0,94.4882,2.4955,0.2698,6.8115
678.5,93.3071,2.4967,0.2796,6.7977
679.0,94.4882,2.4998,0.2872,6.7861
679.5,95.6693,2.5038,0.2943,6.7881
680.0,100.9843,2.5089,0.2934,6.7894
680.5,100.3937,2.5132,0.2912,6.7904
681.0,97.4409,2.506,0.285,6.848
681.5,96.2598,2.4972,0.2811,6.9061
682.0,93.3071,2.4976,0.2774,6.9647
682.5,94.4882,2.5126,0.272,7.0238
683.0,96.8504,2.5257,0.2742,7.0834
683.5,96.8504,2.5199,0.2842,7.1435
684.0,96.2598,2.5049,0.2919,7.2041
684.5,96.2598,2.4915,0.2962,7.2508
685.0,95.6693,2.4862,0.2934,7.2522
685.5,95.6693,2.4903,0.2855,7.2532
686.0,96.2598,2.4952,0.2821,7.2328
686.5,96.2598,2.4957,0.2789,7.2124
687.0,97.4409,2.4832,0.2799,7.192
687.5,98.0315,2.476,0.282,7.1718
688.0,95.6693,2.487,0.2736,7.1515
688.5,95.0787,2.4932,0.265,7.1314
689.0,95.0787,2.4902,0.2613,7.1112
689.5,95.6693,2.4871,0.2615,7.0912
690.0,94.4882,2.4899,0.2628,7.0712
690.5,93.8976,2.5051,0.2662,7.0512
691.0,93.8976,2.5302,0.2702,7.0314
691.5,96.2598,2.5565,0.2741,7.0115
692.0,98.0315,2.5718,0.2781,6.9918
692.5,96.8504,2.5473,0.2821,6.972
693.0,95.0787,2.5111,0.2861,6.9592
693.5,95.0787,2.5057,0.2901,6.8988
694.0,95.0787,2.5141,0.2938,6.8383
694.5,97.776,2.5269,0.3009,6.8308
695.0,98.622,2.532,0.3119,6.8259
695.5,98.622,2.5224,0.3041,6.821
696.0,97.4409,2.5087,0.286,6.8162
696.5,97.4409,2.499,0.2818,6.8113
697.0,98.622,2.5045,0.2773,6.8064
697.5,99.8031,2.517,0.2736,6.8015
698.0,98.0315,2.5232,0.2729,6.8038
698.5,97.4409,2.518,0.2779,6.7458
699.0,94.4882,2.504,0.2829,6.7484
699.5,93.3071,2.4944,0.2838,6.7077
700.0,90.9449,2.4938,0.2822,6.6672
700.5,90.9449,2.4958,0.2828,6.5199
701.0,92.7165,2.4985,0.2859,6.5224
701.5,93.3071,2.5025,0.2866,6.5256
702.0,97.4409,2.5032,0.2849,6.5288
702.5,96.2598,2.4998,0.2814,6.5322
703.0,92.7165,2.5012,0.277,6.5357
703.5,90.9449,2.4999,0.275,6.5391
704.0,90.9449,2.4953,0.2804,6.5425
704.5,92.7165,2.4887,0.2911,6.5459
705.0,92.7165,2.4849,0.3004,6.5494
705.5,90.9449,2.4926,0.3042,6.5528
706.0,90.9449,2.5099,0.3011,6.5562
706.5,92.7165,2.5357,0.2946,6.5596
707.0,95.6693,2.5438,0.2879,6.6225
707.5,98.0315,2.5338,0.2826,6.6853
708.0,98.0315,2.5254,0.284,6.7494
708.5,96.2598,2.5224,0.292,6.7514
709.0,95.6693,2.5214,0.2969,6.7142
709.5,95.6693,2.5179,0.2929,6.6772
710.0,95.6693,2.5108,0.2866,6.6404
710.5,93.8976,2.4938,0.2826,6.5879
711.0,91.5354,2.4923,0.2828,6.5898
711.5,91.5354,2.4827,0.2902,6.533
712.0,93.8976,2.4862,0.2942,6.5349
712.5,96.2598,2.4955,0.2884,6.5394
713.0,100.9843,2.5085,0.284,6.4229
713.5,100.9843,2.5292,0.2859,6.3086
714.0,98.0315,2.5368,0.2931,6.1962
714.5,99.8031,2.542,0.3068,6.0859
715.0,100.9843,2.5436,0.3148,5.9775
715.5,100.3937,2.5418,0.315,5.871
716.0,98.622,2.5308,0.3104,5.782
716.5,99.2126,2.5154,0.3033,5.7848
717.0,100.3937,2.5032,0.3076,5.8073
717.5,100.9843,2.4901,0.3162,5.83
718.0,99.2126,2.4843,0.3202,5.8527
718.5,99.2126,2.4921,0.3201,5.8755
719.0,99.8031,2.5101,0.3175,5.9073
719.5,101.5748,2.5253,0.3087,5.909
720.0,103.3465,2.5209,0.3054,5.9113
720.5,103.3465,2.5025,0.3022,5.9148
721.0,103.3465,2.4955,0.3124,5.9159
721.5,102.1654,2.4963,0.3204,5.907
722.0,100.9843,2.5037,0.318,5.898
722.5,99.8031,2.513,0.3126,5.889
723.0,99.8031,2.5157,0.2986,5.8776
723.5,99.8031,2.506,0.2942,5.8793
724.0,99.8031,2.5009,0.2981,5.8822
724.5,98.0315,2.5043,0.2978,5.9027
725.0,97.4409,2.5108,0.2955,5.9233
725.5,97.4409,2.4989,0.2977,5.9456
726.0,100.3937,2.4895,0.2988,5.9468
726.5,100.9843,2.488,0.3047,5.8273
727.0,99.8031,2.4936,0.2963,5.7103
727.5,98.622,2.4935,0.2883,5.5956
728.0,96.8504,2.4916,0.284,5.494
728.5,96.2598,2.4915,0.2957,5.4951
729.0,95.6693,2.4894,0.3254,5.6178
729.5,95.0787,2.4833,0.3376,5.7433
730.0,96.2598,2.4735,0.3339,5.8716
730.5,96.8504,2.4696,0.3112,6.0028
731.0,97.4409,2.4677,0.3067,6.1369
731.5,97.4409,2.4757,0.3089,6.274
732.0,95.6693,2.4877,0.3068,6.4347
732.5,96.2598,2.4897,0.2876,6.5548
733.0,96.2598,2.4957,0.2781,6.5561
733.5,97.4409,2.4947,0.2769,6.4481
734.0,98.622,2.4887,0.2822,6.342
734.5,97.4409,2.4867,0.2988,6.2218
735.0,95.2966,2.4847,0.3143,6.1682
735.5,93.1522,2.4827,0.32,6.1706
736.0,91.0078,2.4686,0.3192,6.1615
736.5,89.1732,2.4606,0.3142,6.1524
737.0,90.3543,2.4114,0.3226,6.1433
737.5,90.3543,2.4175,0.3295,6.1343
738.0,88.5827,2.4175,0.3257,6.1253
738.5,86.811,2.4155,0.3212,6.1162
739.0,84.4488,2.4256,0.3214,6.1072
739.5,86.811,2.4436,0.3284,6.0982
740.0,89.8072,2.4517,0.3382,6.0892
740.5,92.8035,2.4517,0.3305,6.0803
741.0,95.7997,2.4517,0.3209,6.0713
741.5,98.7959,2.4537,0.3073,6.0623
742.0,99.8031,2.4558,0.3056,6.0534
742.5,99.8031,2.4578,0.3056,6.0445
743.0,99.8031,2.4678,0.3071,6.0356
743.5,100.3937,2.4859,0.3095,6.0267
744.0,99.8031,2.4939,0.3127,6.0178
744.5,98.6758,2.5,0.312,6.0089
745.0,96.2598,2.508,0.31,6.0064
745.5,93.8976,2.51,0.3057,6.0074
746.0,91.5354,2.5121,0.3032,6.0148
746.5,92.7165,2.5101,0.3064,6.0222
747.0,93.8976,2.5,0.3072,6.0296
747.5,95.6693,2.5041,0.3056,6.0369
748.0,96.8504,2.5081,0.3024,6.0443
748.5,96.2598,2.5141,0.3015,6.0517
749.0,96.8504,2.5222,0.2982,6.0591
749.5,96.8504,2.5202,0.3021,6.0666
750.0,97.4409,2.5141,0.3148,6.0741
750.5,97.4409,2.5001,0.3275,6.0754
751.0,97.4409,2.4861,0.34,6.0219
751.5,97.4409,2.476,0.3394,6.0227
752.0,96.8504,2.476,0.3309,6.0333
752.5,96.2598,2.4901,0.3216,6.0439
753.0,95.6693,2.4961,0.3217,6.0545
753.5,95.6693,2.4941,0.3235,6.0652
754.0,94.4882,2.4851,0.3266,6.0758
754.5,93.8976,2.4831,0.3281,6.0858
755.0,93.3071,2.5102,0.3288,6.1424
755.5,93.3071,2.5283,0.3276,6.1436
756.0,96.8504,2.5243,0.3179,6.1449
756.5,97.4409,2.5022,0.3124,6.2181
757.0,98.0315,2.4902,0.3068,6.2921
757.5,98.0315,2.4822,0.3016,6.367
758.0,98.622,2.4902,0.3007,6.435
758.5,98.622,2.5103,0.2979,6.6135
759.0,99.8031,2.5244,0.3095,6.6744
759.5,100.3937,2.5264,0.3152,6.7365
760.0,99.8031,2.5204,0.3138,6.8559
760.5,98.622,2.5123,0.3048,6.9775
761.0,96.2598,2.5023,0.2925,7.1012
761.5,92.7165,2.4983,0.2938,7.1837
762.0,89.7638,2.4983,0.3043,7.2505
762.5,89.1732,2.5084,0.3237,7.2526
763.0,90.3543,2.5134,0.3231,7.3201
763.5,92.3953,2.4913,0.3211,7.3213
764.0,94.4362,2.4773,0.3118,7.3136
764.5,96.4772,2.4773,0.3038,7.3059
765.0,98.5181,2.5104,0.3065,7.2982
765.5,100.5591,2.5285,0.3101,7.2906
766.0,103.3465,2.5285,0.3101,7.2829
766.5,103.3465,2.5406,0.3033,7.2752
767.0,102.7559,2.5466,0.299,7.2669
767.5,101.6843,2.5406,0.2984,7.2681
768.0,100.6128,2.5225,0.297,7.2042
768.5,99.5412,2.4985,0.289,7.206
769.0,98.4696,2.5005,0.2765,7.2069
769.5,97.3981,2.5065,0.2732,7.2078
770.0,96.3265,2.5065,0.2753,7.2035
770.5,98.0315,2.5085,0.2837,7.1992
771.0,99.8031,2.5105,0.2895,7.195
771.5,99.8031,2.5166,0.3,7.1907
772.0,99.8031,2.5166,0.3077,7.1865
772.5,99.8031,2.5106,0.3072,7.1822
773.0,99.8031,2.4965,0.306,7.178
773.5,100.3937,2.4925,0.3021,7.1737
774.0,102.7559,2.4966,0.2982,7.1695
774.5,102.7559,2.4986,0.295,7.1652
775.0,102.1654,2.5006,0.2922,7.1611
775.5,101.0082,2.5066,0.2938,7.1626
776.0,99.8031,2.5086,0.2996,7.1641
776.5,99.8031,2.5006,0.3029,7.1656
777.0,101.146,2.4786,0.2986,7.1672
777.5,101.5748,2.4766,0.2904,7.1687
778.0,99.8031,2.4846,0.2867,7.1703
778.5,96.4948,2.4886,0.2867,7.1718
779.0,92.126,2.4927,0.2881,7.1734
779.5,92.126,2.4947,0.2926,7.175
780.0,94.788,2.4987,0.2982,7.1765
780.5,97.45,2.5047,0.3007,7.1781
781.0,99.8031,2.5047,0.3008,7.1796
781.5,98.622,2.5067,0.3049,7.1812
782.0,96.2598,2.5088,0.3095,7.1828
782.5,96.2598,2.5088,0.3022,7.1843
783.0,100.3937,2.4967,0.2936,7.1859
783.5,102.7559,2.4927,0.2924,7.1875
784.0,103.937,2.4908,0.2935,7.189
784.5,103.3465,2.4968,0.2963,7.1906
785.0,100.9843,2.5168,0.2978,7.1922
785.5,98.622,2.5168,0.2989,7.1937
786.0,96.8504,2.5108,0.2996,7.1953
786.5,98.622,2.5108,0.2966,7.1966
787.0,99.8031,2.5229,0.2919,7.1984
787.5,100.3937,2.5229,0.2879,7.1342
788.0,99.8031,2.5129,0.2865,7.0705
788.5,99.8031,2.5049,0.2947,7.0074
789.0,100.9843,2.4969,0.3035,6.9449
789.5,102.7559,2.4929,0.3115,6.8829
790.0,98.0315,2.4849,0.3115,6.8215
790.5,96.8504,2.4809,0.3012,6.7607
791.0,95.6693,2.4829,0.2934,6.7003
791.5,95.6693,2.4909,0.2929,6.6405
792.0,99.2126,2.509,0.2958,6.5813
