DEPT,GR,RHOB,NPHI,RD
566.0,97.7842,2.4905,0.3338,9.4768
566.5,99.3136,2.4906,0.3247,9.2635
567.0,99.2769,2.493,0.32,9.3489
567.5,94.2457,2.4975,0.3193,9.4823
568.0,93.3596,2.5054,0.3161,9.594
568.5,98.5093,2.5158,0.3094,9.6434
569.0,102.7496,2.5219,0.3067,9.6267
569.5,105.785,2.5206,0.3064,9.5624
570.0,104.3023,2.5178,0.3062,9.4628
570.5,98.904,2.5175,0.3021,9.2711
571.0,98.0238,2.5119,0.2983,9.0653
571.5,101.6675,2.5036,0.2996,8.8739
572.0,105.3053,2.4991,0.3037,8.8146
572.5,107.7383,2.4986,0.3022,8.7728
573.0,108.6653,2.4938,0.2998,8.758
573.5,108.0804,2.4837,0.2986,8.6829
574.0,104.7964,2.4714,0.2991,8.5664
574.5,98.4945,2.4607,0.3016,8.4324
575.0,95.807,2.4508,0.3106,8.1961
575.5,101.1489,2.4476,0.3302,7.805
576.0,105.1969,2.4529,0.3459,7.3618
576.5,104.6179,2.4606,0.354,6.8995
577.0,101.6292,2.4634,0.35,6.6292
577.5,99.5383,2.4597,0.3431,6.6796
578.0,100.17,2.4602,0.3378,6.9009
578.5,102.0006,2.4707,0.3337,7.2245
579.0,103.53,2.4894,0.3295,7.5839
579.5,102.3042,2.5029,0.3284,7.8199
580.0,100.2693,2.5005,0.3331,7.9844
580.5,99.3891,2.4855,0.3346,8.1365
581.0,99.4124,2.4828,0.3332,8.2669
581.5,99.737,2.489,0.3272,8.4429
582.0,100.9652,2.4996,0.3149,8.6072
582.5,102.4946,2.5076,0.3045,8.7228
583.0,104.024,2.5133,0.3076,8.8454
583.5,100.0092,2.5123,0.3095,8.9179
584.0,93.5344,2.506,0.3097,8.8927
584.5,87.5337,2.5035,0.3093,8.9385
585.0,86.3523,2.5137,0.307,8.9768
585.5,89.0865,2.5332,0.3016,9.1415
586.0,92.7243,2.5446,0.2944,9.3936
586.5,95.1573,2.5441,0.2907,9.6574
587.0,98.494,2.5348,0.2934,9.8899
587.5,97.3106,2.5236,0.2992,9.9901
588.0,99.147,2.5129,0.2997,9.9163
588.5,100.3752,2.5038,0.2935,9.7045
589.0,101.6034,2.5007,0.2858,9.6031
589.5,100.7232,2.5079,0.2913,9.4633
590.0,98.2934,2.521,0.3035,9.5036
590.5,92.342,2.5268,0.3163,9.6212
591.0,90.8536,2.522,0.3203,9.6482
591.5,95.702,2.5118,0.317,9.5475
592.0,99.3399,2.5045,0.317,9.3367
592.5,103.5801,2.5011,0.3203,9.1199
593.0,104.2059,2.4987,0.3174,8.997
593.5,104.2293,2.4985,0.3135,8.8932
594.0,104.5542,2.4995,0.3077,8.8323
594.5,104.5831,2.4962,0.3033,8.7707
595.0,102.7992,2.4911,0.3054,8.7507
595.5,99.5094,2.4924,0.3128,8.7961
596.0,98.3221,2.4996,0.3238,8.8149
596.5,98.0442,2.5027,0.3259,8.8604
597.0,101.3867,2.4992,0.3173,8.8792
597.5,100.2053,2.4987,0.3091,8.925
598.0,98.3935,2.5032,0.3084,8.9268
598.5,96.5873,2.5058,0.3132,8.9115
599.0,94.8596,2.4965,0.3149,8.8354
599.5,95.7865,2.4822,0.3134,8.7335
600.0,97.3159,2.4811,0.3128,8.6753
600.5,100.6526,2.4863,0.3168,8.634
601.0,103.688,2.4866,0.3232,8.6194
601.5,104.0126,2.482,0.3201,8.5785
602.0,103.4237,2.4796,0.3219,8.5969
602.5,101.6033,2.4758,0.332,8.6414
603.0,103.1849,2.468,0.3397,8.6434
603.5,105.3167,2.4594,0.3352,8.6284
604.0,106.8461,2.464,0.3276,8.5707
604.5,107.4719,2.4771,0.324,8.4815
605.0,107.1941,2.4852,0.3248,8.3261
605.5,104.5066,2.4895,0.3262,8.2141
606.0,99.9999,2.4849,0.3269,8.1191
606.5,96.9809,2.4739,0.3251,8.0652
607.0,96.4442,2.4654,0.3199,8.0271
607.5,102.7987,2.4686,0.3128,8.0442
608.0,100.4125,2.4816,0.3036,8.0857
608.5,95.9178,2.4942,0.2944,8.103
609.0,95.0376,2.5025,0.293,8.1605
609.5,94.1573,2.5028,0.2983,8.2184
610.0,93.5763,2.4981,0.3013,8.2768
610.5,92.6206,2.4954,0.3041,8.3681
611.0,94.2333,2.498,0.3108,8.5278
611.5,96.3651,2.4989,0.3165,8.6475
612.0,97.2921,2.4943,0.3123,8.752
612.5,99.1227,2.4914,0.3035,8.8313
613.0,101.5557,2.4921,0.2986,8.938
613.5,103.3863,2.4976,0.2985,8.9841
614.0,104.0121,2.5015,0.3032,9.0032
614.5,102.761,2.4972,0.3128,9.0498
615.0,99.8478,2.4924,0.3077,9.0519
615.5,98.3652,2.4966,0.3032,9.0537
616.0,98.991,2.5062,0.3023,9.0555
616.5,102.6288,2.5099,0.3035,9.0574
617.0,105.363,2.5012,0.3039,9.0418
617.5,108.0972,2.4858,0.3049,8.9645
618.0,108.1206,2.4758,0.3066,8.8272
618.5,105.9118,2.4742,0.307,8.6656
619.0,101.8479,2.476,0.3053,8.5818
619.5,102.4737,2.4782,0.3024,8.5835
620.0,106.4127,2.4811,0.3024,8.6184
620.5,107.9421,2.4848,0.3048,8.7565
621.0,107.6584,2.4907,0.3066,8.9582
621.5,107.9889,2.4924,0.3069,9.2111
622.0,110.4219,2.483,0.3056,9.4535
622.5,112.253,2.4801,0.3053,9.5933
623.0,108.366,2.4807,0.3045,9.6137
623.5,104.4738,2.4876,0.3049,9.6447
624.0,105.4007,2.4959,0.3106,9.5802
624.5,109.0386,2.4938,0.3136,9.4804
625.0,111.7728,2.4836,0.306,9.3786
625.5,110.8926,2.4812,0.2947,9.5475
626.0,106.0967,2.4905,0.291,9.7212
626.5,97.872,2.5016,0.2959,9.6201
627.0,96.2037,2.5064,0.3055,9.3903
627.5,100.7509,2.5036,0.3071,9.109
628.0,105.5936,2.5006,0.3053,8.9759
628.5,108.3278,2.5032,0.3008,8.978
629.0,108.6524,2.5087,0.295,8.9971
629.5,108.6758,2.5111,0.2914,9.0435
630.0,108.3979,2.5096,0.2911,9.0455
630.5,108.4213,2.5089,0.294,9.0476
631.0,106.0351,2.5097,0.2937,9.0494
631.5,108.1727,2.5099,0.2946,9.0339
632.0,110.0033,2.5089,0.3058,8.9737
632.5,107.0146,2.5058,0.3317,8.8968
633.0,105.2308,2.4986,0.3496,8.7607
633.5,104.9471,2.4884,0.3589,8.5819
634.0,106.7836,2.4784,0.3511,8.4055
634.5,109.8643,2.473,0.3359,8.2402
635.0,113.9155,2.4791,0.3262,8.089
635.5,116.1969,2.4941,0.327,7.9803
636.0,115.3166,2.5019,0.3296,7.8881
636.5,113.5328,2.505,0.328,7.8354
637.0,110.5461,2.507,0.3144,7.7984
637.5,109.3645,2.5062,0.3008,7.8302
638.0,109.0808,2.503,0.2968,7.925
638.5,109.4111,2.4978,0.3026,7.983
639.0,109.4344,2.4937,0.3164,8.0568
639.5,109.759,2.4938,0.3145,8.1645
640.0,111.294,2.4954,0.3095,8.2626
640.5,114.6305,2.493,0.3065,8.2886
641.0,117.6658,2.4903,0.315,8.2016
641.5,115.5807,2.4905,0.3324,8.0189
642.0,112.8931,2.4959,0.3498,7.7423
642.5,109.0007,2.5009,0.3505,7.3462
643.0,107.8192,2.4998,0.3417,7.0151
643.5,109.1407,2.4944,0.328,6.7578
644.0,109.98,2.49,0.3206,6.6003
644.5,109.0997,2.4861,0.3224,6.5359
645.0,107.0145,2.4845,0.334,6.537
645.5,105.833,2.4848,0.3497,6.5379
646.0,105.5542,2.4801,0.3616,6.5389
646.5,105.5784,2.468,0.3685,6.5148
647.0,104.9598,2.4594,0.3702,6.4267
647.5,105.9319,2.4683,0.3705,6.2574
648.0,108.9673,2.491,0.3695,5.8711
648.5,112.605,2.4971,0.3671,5.441
649.0,115.0379,2.4869,0.3665,5.0362
649.5,113.254,2.4729,0.3731,4.9761
650.0,112.3735,2.463,0.3872,5.1461
650.5,114.273,2.4584,0.3969,5.4112
651.0,119.0525,2.4615,0.3875,5.6952
651.5,115.7626,2.4728,0.3651,5.9124
652.0,109.4605,2.483,0.3529,6.0544
652.5,104.6646,2.4897,0.3529,6.1272
653.0,104.3808,2.4908,0.3538,6.1703
653.5,109.2292,2.4877,0.3555,6.2018
654.0,114.7592,2.485,0.3638,6.2146
654.5,117.7153,2.4816,0.372,6.2826
655.0,115.0277,2.4808,0.3702,6.3895
655.5,114.1416,2.4884,0.3557,6.4099
656.0,115.0743,2.4991,0.3422,6.3791
656.5,116.3024,2.4956,0.3474,6.3799
657.0,112.7112,2.4854,0.3574,6.3808
657.5,109.1201,2.4798,0.3661,6.3939
658.0,112.1612,2.4741,0.3662,6.4513
658.5,115.1965,2.469,0.3618,6.529
659.0,117.9307,2.469,0.3639,6.5877
659.5,120.6648,2.4726,0.3683,6.6669
660.0,122.1941,2.4754,0.3721,6.7268
660.5,122.8198,2.4763,0.3651,6.834
661.0,116.4222,2.4744,0.3503,6.9638
661.5,111.1252,2.4739,0.3361,7.0339
662.0,109.9378,2.479,0.3311,7.0082
662.5,111.1717,2.4866,0.3394,6.9003
663.0,114.8095,2.4936,0.3514,6.7476
663.5,116.9412,2.4981,0.3602,6.5779
664.0,117.8681,2.498,0.3645,6.4691
664.5,116.0642,2.4951,0.3598,6.438
665.0,113.6978,2.4929,0.3492,6.4513
665.5,118.5462,2.4947,0.3428,6.4843
666.0,120.9791,2.4981,0.3459,6.4977
666.5,118.8939,2.4948,0.3529,6.556
667.0,113.4955,2.4897,0.3573,6.6348
667.5,109.9044,2.4892,0.3581,6.6686
668.0,106.9116,2.4923,0.3542,6.6695
668.5,108.9321,2.496,0.3469,6.6706
669.0,115.1005,2.4946,0.3399,6.6715
669.5,114.2202,2.491,0.3373,6.6724
670.0,108.2194,2.4956,0.3455,6.6477
670.5,104.0258,2.4993,0.3512,6.5703
671.0,104.3503,2.5014,0.3533,6.5388
671.5,110.3976,2.5024,0.3512,6.5397
672.0,114.7189,2.5012,0.3446,6.5407
672.5,117.0765,2.4962,0.3373,6.5416
673.0,117.401,2.4893,0.3286,6.5298
673.5,116.5207,2.4869,0.3178,6.4983
674.0,113.5319,2.4926,0.3171,6.4867
674.5,109.9407,2.5008,0.3261,6.4429
675.0,107.8554,2.5063,0.3405,6.4124
675.5,113.2046,2.5048,0.3515,6.4134
676.0,119.655,2.4855,0.3584,6.4142
676.5,122.6903,2.4599,0.3551,6.4274
677.0,123.6114,2.4563,0.3509,6.4602
677.5,119.1224,2.4613,0.3541,6.4611
678.0,116.4348,2.4719,0.36,6.462
678.5,116.7593,2.4764,0.3644,6.4754
679.0,119.55,2.4795,0.3581,6.5084
679.5,121.0286,2.4867,0.3496,6.5218
680.0,118.9434,2.496,0.3461,6.5677
680.5,116.8583,2.5052,0.3477,6.6138
681.0,114.4719,2.5111,0.3478,6.6603
681.5,113.5857,2.5111,0.3439,6.7072
682.0,113.9161,2.5098,0.3392,6.7416
682.5,114.5422,2.5135,0.3351,6.7424
683.0,115.1732,2.5205,0.3334,6.7433
683.5,115.7989,2.5252,0.3329,6.7442
684.0,115.8222,2.5248,0.3333,6.7451
684.5,114.3406,2.5205,0.3346,6.746
685.0,111.9544,2.5168,0.3374,6.7341
685.5,111.3696,2.5068,0.3413,6.7016
686.0,115.6157,2.4919,0.3463,6.7027
686.5,114.7356,2.487,0.3443,6.7165
687.0,113.5542,2.4902,0.3481,6.7637
687.5,108.6928,2.4961,0.3641,6.8113
688.0,106.6793,2.4965,0.3688,6.8592
688.5,106.3957,2.491,0.3663,6.8811
689.0,106.7262,2.4868,0.3557,6.848
689.5,106.7496,2.4903,0.3563,6.8633
690.0,106.466,2.496,0.3654,6.8754
690.5,105.8929,2.4941,0.3716,6.7705
691.0,107.4224,2.4817,0.3659,6.647
691.5,110.1567,2.4739,0.351,6.5456
692.0,111.3855,2.4784,0.3427,6.4261
692.5,110.5048,2.4872,0.3453,6.3523
693.0,109.9258,2.4958,0.3523,6.2983
693.5,111.7624,2.5032,0.3557,6.238
694.0,110.2798,2.5099,0.3505,6.2397
694.5,106.3876,2.511,0.3385,6.2413
695.0,100.0857,2.507,0.3375,6.243
695.5,103.1212,2.5039,0.342,6.2447
696.0,107.964,2.5032,0.349,6.2483
696.5,110.4248,2.502,0.3536,6.2773
697.0,111.0288,2.5036,0.3517,6.3736
697.5,110.444,2.5137,0.339,6.5337
698.0,109.2626,2.5259,0.3134,6.818
698.5,107.7859,2.5279,0.298,7.2992
699.0,104.4961,2.5163,0.2933,7.9451
699.5,102.4111,2.5095,0.2919,8.6025
700.0,101.5309,2.5111,0.2914,9.0372
700.5,100.6508,2.5116,0.2886,9.3012
701.0,99.4459,2.5063,0.2828,9.4329
701.5,98.288,2.505,0.2778,9.5846
702.0,98.3174,2.516,0.2737,9.7869
702.5,98.9432,2.5264,0.2724,9.9547
703.0,99.5691,2.5254,0.2722,9.9875
703.5,99.8937,2.5141,0.2723,9.9028
704.0,100.5196,2.5151,0.2734,9.7689
704.5,102.3503,2.5238,0.2783,9.6357
705.0,105.687,2.5272,0.2897,9.5106
705.5,108.4217,2.5167,0.2947,9.4015
706.0,108.1494,2.5109,0.2972,9.3573
706.5,107.8658,2.5119,0.2955,9.3602
707.0,109.4011,2.515,0.2894,9.3808
707.5,113.3402,2.5111,0.2815,9.4663
708.0,117.2793,2.5019,0.2763,9.6006
708.5,117.5981,2.4971,0.2737,9.7563
709.0,112.2058,2.5027,0.2746,9.9411
709.5,106.2051,2.5156,0.2791,10.0623
710.0,103.7653,2.5248,0.2868,10.1149
710.5,101.0301,2.5307,0.2922,10.1176
711.0,97.5464,2.5356,0.2929,10.1203
711.5,90.6421,2.5411,0.2835,10.1206
712.0,85.2439,2.5469,0.2556,10.342
712.5,82.8577,2.5495,0.232,11.7745
713.0,84.3872,2.5422,0.2242,14.3422
713.5,90.7359,2.532,0.2355,15.2491
714.0,93.7714,2.5347,0.262,14.5098
714.5,96.235,2.5381,0.2793,12.3097
715.0,98.0844,2.5329,0.2833,10.3732
715.5,99.2693,2.5256,0.2852,9.8138
716.0,98.9916,2.5285,0.2856,9.6343
716.5,96.3042,2.5286,0.288,9.5235
717.0,95.117,2.5143,0.2919,9.4975
717.5,98.1583,2.4975,0.2932,9.5659
718.0,101.7962,2.4897,0.2934,9.6345
718.5,103.9281,2.4966,0.2944,9.7035
719.0,104.8674,2.5106,0.2957,9.7354
719.5,105.1807,2.5239,0.2974,9.6709
720.0,104.3055,2.5264,0.2986,9.589
720.5,101.3169,2.5099,0.2998,9.4603
721.0,97.1235,2.5017,0.2987,9.312
721.5,91.1229,2.502,0.292,9.1391
722.0,87.2307,2.5078,0.2839,9.0411
722.5,89.3626,2.5107,0.2803,9.0163
723.0,93.9041,2.5092,0.2799,9.0639
723.5,97.25,2.5086,0.2805,9.0838
724.0,97.8666,2.5094,0.2812,9.1666
724.5,97.2877,2.5107,0.2845,9.3141
725.0,99.1242,2.5114,0.2901,9.4944
725.5,100.6537,2.5079,0.2902,9.6321
726.0,100.376,2.5025,0.2847,9.725
726.5,98.8934,2.5008,0.2845,9.7276
727.0,97.712,2.5049,0.2909,9.7302
727.5,97.1331,2.5115,0.2952,9.714
728.0,97.1566,2.5201,0.2879,9.6313
728.5,97.2199,2.5271,0.284,9.5209
729.0,98.4141,2.5204,0.2833,9.4583
729.5,99.9436,2.5022,0.2809,9.4142
730.0,101.1718,2.4948,0.2766,9.4354
730.5,102.0989,2.5028,0.2734,9.4847
731.0,102.4236,2.5155,0.2714,9.4689
731.5,101.5434,2.5284,0.2699,9.3883
732.0,97.6512,2.5377,0.2734,9.2631
732.5,94.0542,2.5395,0.2834,9.139
733.0,92.8788,2.5219,0.2943,9.0166
733.5,98.9322,2.4973,0.2984,8.9129
734.0,107.6906,2.4925,0.3001,8.8714
734.5,112.5333,2.5001,0.3011,8.8742
735.0,110.4484,2.5102,0.3039,8.9109
735.5,103.5441,2.5232,0.3033,9.0542
736.0,100.2484,2.5405,0.2989,9.2454
736.5,103.2898,2.5468,0.2901,9.4405
737.0,106.6265,2.522,0.2876,9.6024
737.5,107.2562,2.5003,0.2897,9.6136
738.0,107.5808,2.4945,0.2943,9.4278
738.5,107.3029,2.493,0.2959,9.2399
739.0,106.4217,2.4921,0.2971,9.389
739.5,104.3376,2.4937,0.301,9.4388
740.0,101.9078,2.4988,0.3082,9.2196
740.5,99.2698,2.5032,0.3113,9.2838
741.0,100.1967,2.5039,0.3091,9.3305
741.5,102.3286,2.507,0.3005,9.3311
742.0,103.8579,2.5163,0.2888,9.314
742.5,105.0861,2.524,0.287,9.2686
743.0,105.1095,2.5283,0.2898,9.2337
743.5,103.6269,2.527,0.2925,9.1082
744.0,102.7109,2.5212,0.2927,9.0017
744.5,99.4626,2.5113,0.2914,8.9399
745.0,97.98,2.5035,0.2901,8.8442
745.5,101.0154,2.5032,0.2902,8.6995
746.0,104.352,2.5081,0.2908,8.6571
746.5,104.9778,2.5144,0.2894,8.641
747.0,103.7963,2.5216,0.2877,8.5823
747.5,102.3137,2.5266,0.2886,8.5406
748.0,101.7347,2.5304,0.2929,8.5412
748.5,102.214,2.5326,0.2981,8.5418
749.0,107.8114,2.5355,0.2991,8.5424
749.5,112.9552,2.539,0.2929,8.543
750.0,112.3762,2.5423,0.2821,8.5436
750.5,109.9899,2.545,0.2793,8.5441
751.0,105.4952,2.5455,0.2811,8.5447
751.5,104.6145,2.5458,0.2905,8.5289
752.0,105.5422,2.5447,0.2993,8.4873
752.5,105.8675,2.5303,0.2994,8.5043
753.0,105.2934,2.5037,0.2946,8.5471
753.5,104.1119,2.4903,0.2942,8.5642
754.0,103.527,2.4849,0.2961,8.5907
754.5,104.7611,2.482,0.2971,8.4839
755.0,107.1941,2.4796,0.2974,8.239
755.5,108.7235,2.4912,0.3023,8.0217
756.0,106.6264,2.5245,0.3071,8.0135
756.5,104.8122,2.5467,0.3034,8.0937
757.0,105.185,2.5491,0.295,8.0942
757.5,106.112,2.5395,0.2871,8.0639
758.0,106.1354,2.5188,0.3025,7.8365
758.5,103.7491,2.4764,0.3393,7.2123
759.0,101.6641,2.4167,0.3714,6.243
759.5,100.1814,2.3712,0.3812,5.0809
760.0,100.5081,2.3893,0.36,4.3378
760.5,100.5294,2.4416,0.3357,4.3198
761.0,99.0467,2.4872,0.3088,4.8698
761.5,97.8653,2.5013,0.2988,6.2232
762.0,97.5874,2.5067,0.2966,7.4581
762.5,100.9299,2.5133,0.2937,7.7497
763.0,103.6641,2.5203,0.2897,7.8256
763.5,105.1935,2.5253,0.2858,7.779
764.0,106.4217,2.5263,0.2836,7.6538
764.5,107.6858,2.5228,0.284,7.6312
765.0,108.884,2.5188,0.2894,7.6993
765.5,107.1001,2.5198,0.2918,7.7913
766.0,104.7138,2.5257,0.291,7.8155
766.5,105.6408,2.5351,0.2894,7.7773
767.0,108.0738,2.5425,0.2931,7.7929
767.5,109.302,2.5458,0.2963,7.8171
768.0,107.8194,2.546,0.2966,7.8549
768.5,103.5021,2.5445,0.2989,8.0984
769.0,99.4382,2.5405,0.3021,8.2516
769.5,98.251,2.5343,0.3118,8.1943
770.0,101.8946,2.5324,0.3113,7.7901
770.5,107.0385,2.5403,0.3041,7.6754
771.0,110.0739,2.549,0.3017,7.7057
771.5,107.6877,2.5534,0.2989,7.8281
772.0,104.3978,2.5525,0.2952,7.9916
772.5,99.5481,2.552,0.2937,8.1434
773.0,98.4204,2.5545,0.2924,8.2899
773.5,99.3533,2.556,0.2897,8.5035
774.0,101.1839,2.5513,0.2849,8.6812
774.5,103.3157,2.5408,0.2795,8.8627
775.0,104.8451,2.5271,0.2754,9.048
775.5,104.2661,2.5103,0.2799,9.2371
776.0,101.5786,2.4997,0.2917,9.4301
