DEPT,GR,RHOB,NPHI,RD
2558.0,119.757,2.532,0.2606,6.1402
2558.5,117.974,2.5294,0.2564,5.9669
2559.0,119.383,2.5264,0.2553,5.9636
2559.5,122.315,2.5295,0.2563,6.0587
2560.0,121.241,2.537,0.2561,6.1471
2560.5,120.049,2.545,0.2531,6.2351
2561.0,118.856,2.5469,0.2507,6.3237
2561.5,117.644,2.5409,0.2506,6.4121
2562.0,117.9,2.5348,0.2523,6.4977
2562.5,118.673,2.528,0.2517,6.461
2563.0,119.473,2.5279,0.2464,6.309
2563.5,120.057,2.5306,0.24,6.2664
2564.0,116.105,2.5336,0.238,6.3464
2564.5,114.904,2.5374,0.2377,6.4484
2565.0,115.236,2.5517,0.2352,6.5498
2565.5,114.555,2.5608,0.2306,6.6514
2566.0,112.471,2.5646,0.2287,6.7534
2566.5,112.289,2.5607,0.2307,6.8589
2567.0,113.159,2.5558,0.2327,6.903
2567.5,115.158,2.5499,0.2351,6.903
2568.0,115.732,2.5448,0.237,6.903
2568.5,113.801,2.5389,0.2358,6.903
2569.0,116.737,2.5338,0.2332,6.903
2569.5,120.003,2.5288,0.2308,6.932
2570.0,123.249,2.5272,0.2286,6.9816
2570.5,124.976,2.5253,0.2301,7.0192
2571.0,122.372,2.5242,0.2351,6.8369
2571.5,118.949,2.5257,0.2393,6.5432
2572.0,116.489,2.5285,0.2401,6.2738
2572.5,116.306,2.5307,0.2364,6.1403
2573.0,119.629,2.531,0.2339,6.124
2573.5,123.304,2.5302,0.2381,6.0974
2574.0,123.983,2.5292,0.2452,5.9819
2574.5,120.708,2.5273,0.2517,5.8185
2575.0,122.963,2.5262,0.2582,5.6549
2575.5,126.992,2.526,0.262,5.4915
2576.0,131.145,2.5301,0.2582,5.3279
2576.5,131.893,2.5351,0.2502,5.1645
2577.0,126.763,2.5401,0.2416,5.0009
2577.5,119.066,2.5402,0.2336,4.8144
2578.0,119.326,2.5375,0.2315,4.9522
2578.5,119.588,2.5354,0.2335,5.3923
2579.0,117.872,2.5326,0.232,5.8799
2579.5,113.119,2.5352,0.2279,6.2134
2580.0,110.04,2.5417,0.227,6.4001
2580.5,110.853,2.5462,0.2306,6.5585
2581.0,111.613,2.5486,0.2357,6.7479
2581.5,111.873,2.5506,0.2396,6.8228
2582.0,111.87,2.5526,0.2399,6.7925
2582.5,111.953,2.5514,0.2357,6.6509
2583.0,113.718,2.5454,0.2297,6.4048
2583.5,114.842,2.5352,0.2225,6.356
2584.0,113.778,2.529,0.2201,6.4886
2584.5,112.814,2.5328,0.2233,6.6416
2585.0,115.452,2.5388,0.2273,6.7845
2585.5,118.537,2.5456,0.229,6.7891
2586.0,120.39,2.551,0.2278,6.6942
2586.5,113.226,2.552,0.2258,6.592
2587.0,107.355,2.5512,0.2232,6.4671
2587.5,106.339,2.5471,0.2178,6.2851
2588.0,107.1,2.5444,0.212,6.2925
2588.5,107.97,2.5456,0.21,6.6417
2589.0,108.825,2.5476,0.2081,7.0688
2589.5,109.687,2.5496,0.2095,7.228
2590.0,110.487,2.5516,0.2142,7.228
2590.5,111.198,2.5489,0.2179,7.228
2591.0,115.542,2.541,0.2184,7.5133
2591.5,120.789,2.5328,0.218,7.6692
2592.0,120.706,2.5248,0.2226,7.5487
2592.5,120.356,2.5253,0.227,7.3921
2593.0,120.986,2.5291,0.2287,7.2357
2593.5,123.16,2.5338,0.2303,7.0791
2594.0,125.416,2.5373,0.2317,6.9227
2594.5,123.271,2.538,0.232,6.7661
2595.0,120.621,2.5388,0.2327,6.6014
2595.5,118.617,2.539,0.2372,6.577
2596.0,115.842,2.539,0.2411,6.6713
2596.5,112.624,2.5398,0.2392,6.6505
2597.0,109.54,2.5408,0.2345,6.5533
2597.5,108.233,2.5425,0.2294,6.4643
2598.0,107.275,2.543,0.2251,6.3842
2598.5,106.652,2.5415,0.2211,6.3777
2599.0,109.361,2.5372,0.2229,6.4189
2599.5,112.424,2.5322,0.2277,6.4603
2600.0,115.53,2.5272,0.232,6.5019
2600.5,118.603,2.5223,0.2285,6.5433
2601.0,118.853,2.5195,0.2232,6.5789
2601.5,118.676,2.522,0.225,6.5115
2602.0,118.488,2.5252,0.2291,6.3903
2602.5,118.304,2.5282,0.2308,6.2787
2603.0,117.648,2.5297,0.2302,6.1673
2603.5,116.506,2.5307,0.23,6.0563
2604.0,115.319,2.5317,0.2434,5.9453
2604.5,115.641,2.5327,0.2462,5.8343
2605.0,116.479,2.5315,0.2452,5.7227
2605.5,115.107,2.5244,0.2442,5.6113
2606.0,113.177,2.5154,0.2481,5.5003
2606.5,114.971,2.5079,0.2514,5.3893
2607.0,116.985,2.5031,0.2553,5.2783
2607.5,118.995,2.4998,0.2593,5.1667
2608.0,120.97,2.4946,0.2567,5.105
2608.5,120.522,2.4879,0.2485,5.1295
2609.0,116.687,2.4809,0.2394,5.3103
2609.5,103.361,2.4675,0.2287,5.6571
2610.0,89.809,2.4479,0.2167,6.0611
2610.5,77.242,2.4255,0.2038,6.9487
2611.0,75.452,2.4061,0.1951,8.9274
2611.5,74.249,2.3924,0.1914,11.4284
2612.0,70.808,2.3854,0.1892,13.9301
2612.5,67.512,2.3854,0.1899,16.4315
2613.0,64.072,2.3924,0.1927,18.9326
2613.5,62.484,2.4035,0.1939,21.4336
2614.0,61.693,2.4155,0.1922,23.5924
2614.5,62.545,2.4239,0.1893,25.1281
2615.0,63.354,2.4274,0.189,26.4271
2615.5,62.709,2.4294,0.1917,27.7258
2616.0,58.567,2.4328,0.1938,29.0249
2616.5,58.72,2.4319,0.1884,29.9341
2617.0,58.897,2.4247,0.1824,30.4726
2617.5,67.129,2.4171,0.1754,30.9258
2618.0,71.729,2.4122,0.1741,31.4049
2618.5,74.957,2.4089,0.1778,30.9815
2619.0,74.784,2.4018,0.1828,29.9407
2619.5,74.48,2.3893,0.1859,28.8065
2620.0,74.251,2.3795,0.1841,27.6716
2620.5,74.257,2.377,0.1821,26.5371
2621.0,74.255,2.377,0.1918,25.5387
2621.5,74.264,2.377,0.192,26.592
2622.0,74.309,2.377,0.19,27.9525
2622.5,70.299,2.3804,0.1801,27.6136
2623.0,65.419,2.3861,0.172,26.8711
2623.5,61.731,2.3914,0.1681,26.1598
2624.0,61.263,2.3977,0.1719,26.003
2624.5,64.714,2.3966,0.1768,26.003
2625.0,68.557,2.3903,0.1817,26.003
2625.5,71.417,2.3853,0.1875,26.003
2626.0,69.204,2.3847,0.1925,26.2831
2626.5,66.146,2.3904,0.1974,26.683
2627.0,67.113,2.401,0.1963,26.9408
2627.5,68.717,2.4017,0.1917,26.979
2628.0,67.156,2.3947,0.186,26.979
2628.5,65.566,2.3867,0.1793,27.0326
2629.0,64.002,2.3794,0.178,27.2325
2629.5,62.777,2.3783,0.178,27.4561
2630.0,63.036,2.381,0.178,27.6788
2630.5,62.089,2.3846,0.1757,27.9023
2631.0,59.509,2.3886,0.1743,28.0958
2631.5,60.427,2.3965,0.174,28.2735
2632.0,62.771,2.4078,0.1747,28.4903
2632.5,65.155,2.4166,0.175,27.6595
2633.0,67.541,2.4229,0.175,26.4152
2633.5,69.925,2.4302,0.1743,25.9471
2634.0,72.308,2.444,0.1721,25.8109
2634.5,74.692,2.4616,0.1685,25.6961
2635.0,77.074,2.4809,0.1664,25.5813
2635.5,79.449,2.4886,0.1701,25.0055
2636.0,81.149,2.4787,0.177,24.0826
2636.5,81.502,2.4634,0.1833,23.1438
2637.0,79.801,2.4478,0.1892,22.2041
2637.5,74.361,2.4324,0.1899,21.7864
2638.0,69.017,2.4168,0.186,21.6989
2638.5,65.47,2.4072,0.182,21.6183
2639.0,67.65,2.4069,0.1781,21.5376
2639.5,67.456,2.4124,0.1751,21.4358
2640.0,65.949,2.4181,0.1744,21.9969
2640.5,66.23,2.425,0.1746,22.8359
2641.0,67.766,2.4349,0.1736,23.674
2641.5,70.915,2.4602,0.1702,24.513
2642.0,74.152,2.4904,0.1637,25.352
2642.5,75.525,2.5085,0.1578,26.1901
2643.0,73.765,2.5124,0.1523,27.0292
2643.5,69.593,2.5145,0.147,27.8682
2644.0,65.337,2.524,0.1411,28.7063
2644.5,66.179,2.5339,0.1361,29.5076
2645.0,68.202,2.537,0.1357,29.7345
2645.5,70.027,2.5309,0.1434,28.413
2646.0,71.694,2.5178,0.1562,27.4567
2646.5,73.314,2.5047,0.1681,27.223
2647.0,74.8,2.4951,0.1735,26.9813
2647.5,71.338,2.4902,0.1647,26.7395
2648.0,67.16,2.4938,0.1481,26.4979
2648.5,62.948,2.503,0.1347,26.2337
2649.0,58.716,2.4944,0.1333,25.82
2649.5,58.202,2.4668,0.1364,25.3726
2650.0,63.446,2.436,0.1473,24.8307
2650.5,68.705,2.424,0.1581,23.747
2651.0,72.421,2.424,0.1688,22.3823
2651.5,70.759,2.4258,0.1783,20.9909
2652.0,69.213,2.4258,0.1817,19.8181
2652.5,67.659,2.4232,0.1751,20.1092
2653.0,66.634,2.4202,0.1791,20.4739
2653.5,72.839,2.4208,0.185,20.8385
2654.0,78.489,2.4243,0.191,21.1881
2654.5,78.654,2.4242,0.194,21.4774
2655.0,78.595,2.4212,0.1889,21.7433
2655.5,76.672,2.4206,0.1819,22.0092
2656.0,74.563,2.4239,0.1782,22.2586
2656.5,73.448,2.4283,0.1872,22.1521
2657.0,74.969,2.4323,0.1942,21.1771
2657.5,76.014,2.4288,0.2012,20.2612
2658.0,74.215,2.4198,0.2059,19.5227
2658.5,72.334,2.4108,0.2039,19.3111
2659.0,72.085,2.4047,0.2008,19.2584
2659.5,72.332,2.4104,0.1968,19.1273
2660.0,72.604,2.4234,0.194,18.6745
2660.5,72.43,2.4352,0.1942,17.9057
2661.0,71.982,2.4423,0.1983,17.1364
2661.5,71.523,2.4463,0.2023,16.3676
2662.0,71.084,2.4497,0.2059,15.6264
2662.5,71.092,2.4532,0.2045,15.0594
2663.0,68.14,2.4483,0.1974,14.7189
2663.5,63.793,2.433,0.1902,14.3785
2664.0,63.831,2.4139,0.1922,14.038
2664.5,70.334,2.4011,0.1941,13.6976
2665.0,75.498,2.3941,0.1958,13.3575
2665.5,76.073,2.3568,0.2047,13.0177
2666.0,75.412,2.2684,0.2227,12.6772
2666.5,74.635,2.1652,0.2484,12.3634
2667.0,72.354,2.0548,0.2673,12.1723
2667.5,70.041,2.0055,0.2611,12.1018
2668.0,72.375,2.0254,0.2532,12.0334
2668.5,74.909,2.1119,0.2459,12.2242
2669.0,72.941,2.2924,0.237,12.7415
2669.5,71.597,2.4018,0.2271,13.1602
2670.0,71.983,2.4246,0.205,13.3913
2670.5,72.716,2.4368,0.186,14.073
2671.0,75.306,2.4424,0.1872,15.9909
2671.5,77.909,2.4452,0.1948,18.5725
2672.0,79.453,2.4479,0.1987,20.4836
2672.5,78.615,2.4509,0.1964,21.3161
2673.0,76.687,2.4507,0.1925,21.1325
2673.5,75.723,2.4493,0.19,20.298
2674.0,79.973,2.4477,0.1903,19.5319
2674.5,82.871,2.4483,0.1924,19.1475
2675.0,83.533,2.4545,0.1944,19.0547
2675.5,84.227,2.4611,0.1964,18.9489
2676.0,84.911,2.4686,0.1971,18.8426
2676.5,84.436,2.4753,0.1917,18.7364
2677.0,82.049,2.4835,0.1846,18.5362
2677.5,79.725,2.4809,0.178,18.231
2678.0,77.843,2.4643,0.1742,17.9384
2678.5,81.312,2.4448,0.1752,17.9382
2679.0,85.756,2.4287,0.1762,18.1368
2679.5,85.734,2.4372,0.1772,18.3356
2680.0,83.001,2.458,0.1753,18.6635
2680.5,79.149,2.4795,0.1644,19.1633
2681.0,75.331,2.4999,0.159,19.7183
2681.5,72.179,2.4968,0.1599,20.2633
2682.0,71.97,2.4763,0.1666,20.1562
2682.5,73.103,2.4597,0.1812,19.6685
2683.0,75.148,2.4537,0.1927,19.186
2683.5,79.746,2.448,0.1977,18.7035
2684.0,84.427,2.4428,0.1965,18.221
2684.5,86.356,2.442,0.1947,17.0611
2685.0,85.334,2.4507,0.194,16.2727
2685.5,82.509,2.4643,0.194,15.8613
2686.0,79.86,2.4784,0.194,15.5552
2686.5,79.747,2.4854,0.1943,15.4011
2687.0,80.989,2.4824,0.1953,15.2954
2687.5,83.143,2.4783,0.1966,15.1889
2688.0,86.321,2.4752,0.1986,15.0829
2688.5,88.93,2.4778,0.1988,14.9771
2689.0,86.921,2.4799,0.1948,14.8713
2689.5,84.571,2.4762,0.1908,14.7648
2690.0,82.967,2.4712,0.1871,14.6588
2690.5,81.576,2.471,0.1838,14.553
2691.0,80.179,2.4739,0.1797,14.4465
2691.5,79.587,2.476,0.178,14.3206
2692.0,80.93,2.479,0.1819,14.663
2692.5,85.786,2.4851,0.1876,14.5384
2693.0,90.526,2.4961,0.1907,13.698
2693.5,94.311,2.5011,0.1893,12.7731
2694.0,94.892,2.5031,0.1883,12.1795
2694.5,95.854,2.505,0.1911,11.6666
2695.0,97.249,2.5049,0.196,11.1531
2695.5,96.884,2.5029,0.1962,10.5553
2696.0,95.813,2.5019,0.1916,10.5994
2696.5,95.051,2.5004,0.1868,10.8222
2697.0,99.281,2.5061,0.183,11.052
2697.5,102.209,2.5183,0.1815,11.2825
2698.0,101.237,2.5314,0.1775,11.5123
2698.5,98.142,2.544,0.172,11.742
2699.0,92.511,2.5497,0.1666,11.9725
2699.5,86.392,2.5386,0.166,12.1935
2700.0,87.54,2.5218,0.1683,11.9537
2700.5,94.53,2.5066,0.1748,11.6661
2701.0,101.363,2.4935,0.1814,11.3792
2701.5,107.457,2.4917,0.1866,10.9845
2702.0,107.476,2.4956,0.1927,10.2825
2702.5,107.383,2.4988,0.1972,9.5514
2703.0,107.309,2.5016,0.1956,8.892
2703.5,107.242,2.4998,0.1979,8.2712
2704.0,107.204,2.4979,0.205,7.39
2704.5,107.989,2.4924,0.2116,6.398
2705.0,116.208,2.4875,0.2159,5.8476
2705.5,125.916,2.4898,0.2174,5.9179
2706.0,132.364,2.4923,0.2171,6.0664
2706.5,122.03,2.4922,0.2133,6.331
2707.0,104.662,2.4872,0.2069,7.4047
2707.5,89.032,2.4754,0.2003,8.7583
2708.0,88.783,2.4595,0.1938,10.1123
2708.5,87.625,2.4444,0.1914,11.4666
2709.0,80.707,2.4302,0.1949,12.8208
2709.5,73.324,2.42,0.1993,14.1751
2710.0,66.262,2.416,0.2015,15.5294
2710.5,68.09,2.4167,0.2015,16.7712
2711.0,70.38,2.4187,0.2025,17.3599
2711.5,72.626,2.4207,0.204,16.8776
2712.0,74.057,2.4201,0.205,16.3772
2712.5,74.781,2.4147,0.2045,15.8769
2713.0,73.246,2.4098,0.203,15.3774
2713.5,71.111,2.4088,0.2055,14.8795
2714.0,68.644,2.4116,0.2136,14.5175
2714.5,66.669,2.4153,0.2175,14.3781
2715.0,66.78,2.4187,0.2124,14.2464
2715.5,68.113,2.4223,0.2059,14.1155
2716.0,69.451,2.4222,0.205,13.9847
2716.5,70.666,2.4186,0.2071,13.8539
2717.0,70.546,2.4142,0.2091,13.7049
2717.5,70.411,2.4139,0.21,13.7398
2718.0,70.653,2.4262,0.2062,13.908
2718.5,72.117,2.4454,0.1997,14.0919
2719.0,73.546,2.4651,0.1937,14.2757
2719.5,74.972,2.4853,0.1888,14.4596
2720.0,76.17,2.5049,0.1842,14.856
2720.5,75.218,2.5273,0.1798,15.882
2721.0,67.435,2.5347,0.1763,17.4782
2721.5,57.0,2.5183,0.1756,19.0751
2722.0,54.071,2.4962,0.1771,20.672
2722.5,53.383,2.4756,0.1786,22.2782
2723.0,53.255,2.4612,0.1796,24.0167
2723.5,56.043,2.4535,0.18,25.7533
2724.0,58.828,2.451,0.1812,25.6482
2724.5,61.863,2.451,0.1862,25.3451
2725.0,65.608,2.451,0.1938,23.9559
2725.5,69.458,2.4516,0.2018,22.3943
2726.0,70.944,2.452,0.2092,20.8327
2726.5,70.604,2.4539,0.2108,19.2711
2727.0,70.442,2.4563,0.2063,17.7095
2727.5,74.824,2.463,0.2003,16.1479
2728.0,78.285,2.4707,0.198,14.9313
2728.5,76.0,2.4791,0.1993,14.7075
2729.0,72.831,2.4799,0.2013,14.604
2729.5,75.089,2.472,0.2033,14.4977
2730.0,79.344,2.4626,0.2053,14.4558
2730.5,80.669,2.4528,0.206,14.5605
2731.0,80.712,2.4464,0.2034,14.6724
2731.5,79.172,2.4457,0.2,14.7843
2732.0,76.541,2.449,0.1977,14.8966
2732.5,73.368,2.4523,0.1963,15.0091
2733.0,70.049,2.4561,0.196,15.4502
2733.5,62.252,2.4601,0.196,16.4439
2734.0,54.602,2.4688,0.1879,17.5935
2734.5,46.989,2.4654,0.1765,18.7426
2735.0,43.835,2.4592,0.1682,19.8417
2735.5,45.608,2.4548,0.1667,20.5835
2736.0,51.145,2.4589,0.1705,21.0433
2736.5,57.225,2.465,0.1762,21.4635
2737.0,63.345,2.4652,0.1829,21.1098
2737.5,69.685,2.465,0.1892,20.2775
2738.0,73.826,2.4624,0.1959,19.4952
2738.5,77.398,2.4585,0.1987,18.7129
2739.0,73.224,2.4545,0.1997,17.9305
2739.5,67.626,2.4505,0.2007,17.1475
2740.0,66.525,2.4464,0.2003,16.2514
2740.5,69.716,2.4433,0.1993,15.9889
2741.0,73.033,2.4531,0.1983,16.0783
2741.5,74.933,2.4651,0.1936,16.5653
2742.0,73.035,2.4781,0.1876,17.1978
2742.5,69.389,2.479,0.1815,17.8316
2743.0,65.776,2.4647,0.1822,18.6333
2743.5,63.054,2.4477,0.1875,18.6945
2744.0,65.355,2.4383,0.1935,18.4374
2744.5,67.55,2.436,0.1935,18.1544
2745.0,65.14,2.436,0.1899,17.8707
2745.5,62.124,2.444,0.1913,17.5868
2746.0,61.379,2.4571,0.1959,17.165
2746.5,67.978,2.4711,0.2009,16.2523
2747.0,75.691,2.4759,0.2059,15.2859
2747.5,83.481,2.4729,0.2109,14.6142
2748.0,91.346,2.471,0.2136,14.3416
2748.5,93.573,2.4701,0.2053,14.0893
2749.0,91.076,2.471,0.1894,13.9
2749.5,87.738,2.4711,0.1723,13.9915
2750.0,84.392,2.4719,0.1609,14.0779
2750.5,82.303,2.4707,0.1606,14.1668
2751.0,81.676,2.4678,0.1618,14.2834
2751.5,81.08,2.4661,0.1636,14.1778
2752.0,83.141,2.4676,0.1648,13.9752
2752.5,85.299,2.4732,0.1658,13.8406
2753.0,85.021,2.4828,0.1643,14.2254
2753.5,82.808,2.4958,0.1615,14.6761
2754.0,79.518,2.5079,0.1585,15.1266
2754.5,80.987,2.5197,0.1563,15.5764
2755.0,83.583,2.5271,0.1568,16.0332
2755.5,86.254,2.5202,0.157,16.4011
2756.0,87.251,2.5051,0.1579,16.374
2756.5,85.118,2.4899,0.1597,16.3447
2757.0,83.135,2.4761,0.1626,16.3162
2757.5,82.335,2.4674,0.1647,16.2875
2758.0,80.404,2.4604,0.1641,16.1999
2758.5,73.788,2.4555,0.1614,15.9427
2759.0,66.13,2.4593,0.1592,15.6053
2759.5,59.304,2.4696,0.1563,15.2682
2760.0,55.224,2.4832,0.1551,14.9308
2760.5,55.042,2.4951,0.1559,14.5937
2761.0,60.07,2.5036,0.1578,14.2563
2761.5,72.805,2.5053,0.1616,13.9196
2762.0,85.639,2.5063,0.1647,13.5482
2762.5,95.035,2.5073,0.165,13.1205
2763.0,102.153,2.5077,0.1641,12.6784
2763.5,99.9,2.5067,0.1631,12.2369
2764.0,98.622,2.5057,0.163,11.7954
2764.5,97.722,2.5046,0.1676,11.3538
2765.0,96.493,2.5036,0.1727,10.9245
2765.5,95.283,2.5026,0.1711,10.6644
2766.0,94.075,2.5016,0.1691,10.5322
2766.5,92.9,2.5006,0.1671,10.4036
2767.0,92.693,2.5004,0.1642,10.2748
2767.5,94.787,2.5014,0.163,10.1456
2768.0,94.849,2.5037,0.162,10.0164
2768.5,95.49,2.5077,0.162,9.8872
2769.0,96.296,2.5104,0.162,9.758
2769.5,96.245,2.5097,0.162,9.6465
2770.0,96.07,2.5066,0.163,9.8186
2770.5,96.562,2.5055,0.164,10.1645
2771.0,98.134,2.5112,0.165,10.148
2771.5,99.677,2.5272,0.165,9.8598
2772.0,99.864,2.5464,0.166,9.5273
2772.5,100.312,2.559,0.166,9.1743
2773.0,99.92,2.5671,0.162,9.1506
2773.5,99.389,2.5747,0.159,9.215
2774.0,98.832,2.5812,0.156,9.3853
2774.5,97.488,2.5894,0.146,9.7839
2775.0,90.992,2.5979,0.137,10.2133
2775.5,82.166,2.6032,0.128,10.6426
2776.0,75.553,2.6039,0.119,11.0729
2776.5,71.99,2.6018,0.113,11.5022
2777.0,72.043,2.6004,0.113,11.9316
2777.5,76.254,2.5988,0.119,12.3609
2778.0,80.411,2.601,0.125,12.6743
2778.5,84.55,2.6079,0.13,12.1498
2779.0,85.971,2.6141,0.132,11.7337
2779.5,84.996,2.616,0.135,11.3166
2780.0,84.564,2.6134,0.136,10.8995
2780.5,87.128,2.6113,0.137,10.4735
2781.0,93.776,2.6103,0.141,9.9388
2781.5,103.082,2.6087,0.155,9.2469
2782.0,112.299,2.6053,0.17,8.5542
2782.5,119.836,2.5957,0.184,7.8623
2783.0,127.234,2.5871,0.19,7.1695
2783.5,133.945,2.58,0.187,6.5334
2784.0,132.329,2.5751,0.184,6.2109
2784.5,127.686,2.5725,0.185,6.2907
2785.0,123.692,2.5749,0.186,6.767
2785.5,122.937,2.5782,0.186,7.1835
2786.0,122.262,2.5866,0.183,7.4849
2786.5,121.84,2.5982,0.172,7.747
2787.0,111.323,2.6025,0.16,8.0088
2787.5,98.493,2.6046,0.149,8.2713
2788.0,93.998,2.6018,0.145,8.5338
2788.5,95.459,2.5978,0.142,8.7763
2789.0,98.09,2.5938,0.144,8.9552
2789.5,100.763,2.5897,0.145,9.0911
2790.0,103.447,2.5873,0.146,9.1449
2790.5,106.212,2.5878,0.148,9.0642
2791.0,106.336,2.5897,0.149,8.9696
2791.5,106.236,2.5926,0.149,8.875
2792.0,106.148,2.593,0.148,8.7804
2792.5,106.074,2.5921,0.148,8.6797
2793.0,106.005,2.5911,0.15,8.5676
2793.5,107.245,2.5901,0.154,8.4506
2794.0,110.784,2.59,0.161,8.3336
2794.5,117.209,2.5909,0.168,8.2166
2795.0,122.966,2.5928,0.175,8.0996
2795.5,120.073,2.5921,0.178,7.9827
2796.0,113.787,2.5863,0.171,7.8845
2796.5,107.27,2.5803,0.163,7.9377
2797.0,105.536,2.5848,0.165,8.053
2797.5,108.036,2.5899,0.168,8.1588
2798.0,111.495,2.5959,0.172,8.2646
2798.5,116.143,2.6009,0.175,8.3704
2799.0,113.836,2.606,0.175,8.4762
2799.5,108.377,2.612,0.169,8.582
2800.0,102.884,2.617,0.159,8.6878
2800.5,100.171,2.6178,0.151,8.7936
2801.0,101.171,2.6118,0.155,8.8994
2801.5,103.599,2.6059,0.158,9.0052
