DEPT,GR,RHOB,NPHI,RD
2306.0,102.651,2.502,0.2451,10.5755
2306.5,102.922,2.5169,0.2361,10.5787
2307.0,105.282,2.519,0.235,10.5418
2307.5,112.13,2.5077,0.2488,10.481
2308.0,118.734,2.4945,0.2657,10.4207
2308.5,125.285,2.4817,0.2778,10.3596
2309.0,129.465,2.4765,0.2741,10.2985
2309.5,127.272,2.4806,0.2652,10.2405
2310.0,125.139,2.4898,0.2572,10.203
2310.5,122.984,2.4998,0.2482,10.203
2311.0,122.116,2.5096,0.2451,10.203
2311.5,123.682,2.5188,0.2489,10.2184
2312.0,125.33,2.5279,0.2567,10.3166
2312.5,124.655,2.5325,0.258,10.4297
2313.0,118.123,2.5354,0.259,10.5421
2313.5,108.539,2.5374,0.2628,10.6481
2314.0,102.711,2.5394,0.2659,10.685
2314.5,102.781,2.5412,0.265,10.685
2315.0,102.804,2.5404,0.264,10.7051
2315.5,101.809,2.5307,0.264,11.088
2316.0,101.078,2.5184,0.2602,11.8918
2316.5,101.693,2.5101,0.2524,12.6951
2317.0,102.293,2.5058,0.2397,13.4496
2317.5,102.978,2.5057,0.2447,13.454
2318.0,100.076,2.5113,0.2535,12.6497
2318.5,96.517,2.5243,0.2662,11.9934
2319.0,92.903,2.5377,0.2614,11.532
2319.5,90.052,2.5486,0.2516,11.5572
2320.0,92.241,2.5393,0.2435,11.6434
2320.5,101.487,2.5243,0.257,11.7089
2321.0,114.123,2.5093,0.2692,11.6609
2321.5,126.827,2.4941,0.2811,11.61
2322.0,136.648,2.4812,0.294,11.5608
2322.5,134.534,2.485,0.2922,11.5115
2323.0,125.816,2.5019,0.2856,11.4623
2323.5,117.345,2.515,0.2786,11.4122
2324.0,118.123,2.5125,0.2752,11.482
2324.5,120.377,2.4992,0.2759,11.5964
2325.0,121.565,2.4901,0.2742,11.7146
2325.5,119.058,2.4853,0.2731,11.8335
2326.0,116.702,2.4825,0.2739,11.952
2326.5,115.907,2.4852,0.2749,12.0276
2327.0,120.074,2.4856,0.2741,12.045
2327.5,124.038,2.4842,0.2713,11.9314
2328.0,124.059,2.4859,0.2692,11.7191
2328.5,123.558,2.4904,0.2654,11.4843
2329.0,122.306,2.4925,0.2614,11.2664
2329.5,120.31,2.4943,0.2574,11.0631
2330.0,118.328,2.4915,0.2561,10.8141
2330.5,116.861,2.4944,0.256,10.5196
2331.0,116.733,2.4958,0.2658,10.2837
2331.5,116.542,2.4925,0.2776,10.1509
2332.0,117.971,2.4796,0.2843,10.0091
2332.5,119.951,2.4726,0.2788,9.8041
2333.0,121.286,2.4696,0.2666,9.478
2333.5,117.906,2.4616,0.2685,9.0593
2334.0,114.509,2.4559,0.2742,8.6412
2334.5,112.688,2.4607,0.2767,8.223
2335.0,114.798,2.4631,0.277,7.8044
2335.5,115.867,2.4585,0.2649,7.3743
2336.0,110.734,2.4567,0.2543,7.0939
2336.5,105.567,2.4613,0.2599,7.0297
2337.0,100.746,2.4684,0.2644,6.992
2337.5,104.896,2.4764,0.2702,6.992
2338.0,110.099,2.4843,0.2881,7.0395
2338.5,111.116,2.4913,0.297,7.2157
2339.0,108.809,2.4975,0.298,7.5062
2339.5,104.922,2.5009,0.298,7.9305
2340.0,101.018,2.5068,0.2938,8.5432
2340.5,97.103,2.5175,0.2812,9.2039
2341.0,93.193,2.531,0.2621,9.8098
2341.5,90.209,2.5413,0.2497,10.1846
2342.0,88.932,2.5486,0.2547,10.3038
2342.5,88.557,2.5592,0.2619,10.423
2343.0,88.417,2.5756,0.2647,10.5424
2343.5,88.291,2.5826,0.2567,10.6623
2344.0,87.108,2.5785,0.2442,10.7815
2344.5,85.129,2.5646,0.2329,10.9007
2345.0,83.162,2.5538,0.2227,11.0199
2345.5,82.713,2.553,0.221,11.1391
2346.0,85.171,2.5519,0.2276,11.2583
2346.5,87.579,2.5461,0.2339,11.3776
2347.0,89.98,2.543,0.2383,11.4979
2347.5,92.404,2.5481,0.2357,11.6266
2348.0,92.829,2.5513,0.2334,11.812
2348.5,91.849,2.5407,0.2387,11.604
2349.0,90.86,2.5248,0.2489,11.1066
2349.5,89.858,2.5138,0.2478,10.6091
2350.0,88.844,2.5044,0.2454,10.1117
2350.5,88.717,2.5028,0.2434,9.6143
2351.0,88.795,2.5076,0.2414,9.2565
2351.5,88.878,2.5154,0.2442,9.1393
2352.0,88.984,2.52,0.2514,9.1473
2352.5,89.901,2.5123,0.2554,9.1778
2353.0,94.595,2.4947,0.2505,9.2103
2353.5,99.261,2.4812,0.2553,9.2184
2354.0,103.954,2.4769,0.2728,8.9734
2354.5,106.274,2.4721,0.2746,8.5436
2355.0,106.677,2.4681,0.2677,8.0934
2355.5,104.984,2.4639,0.259,7.6432
2356.0,103.504,2.4589,0.2609,7.1997
2356.5,106.134,2.4521,0.2651,7.0684
2357.0,108.89,2.4393,0.2807,7.1612
2357.5,111.457,2.4291,0.2904,7.6666
2358.0,118.341,2.426,0.2974,8.261
2358.5,125.871,2.4262,0.3044,8.8523
2359.0,133.498,2.4268,0.3114,9.444
2359.5,140.072,2.4258,0.3206,10.0353
2360.0,137.139,2.4259,0.3207,10.6263
2360.5,129.602,2.432,0.3139,11.2181
2361.0,118.321,2.4455,0.3006,11.6888
2361.5,121.02,2.4577,0.2864,11.825
2362.0,123.119,2.4595,0.2822,11.3777
2362.5,124.827,2.4578,0.2797,10.6123
2363.0,126.643,2.4582,0.2753,9.7996
2363.5,131.769,2.4627,0.2718,8.9876
2364.0,139.273,2.465,0.2732,8.1753
2364.5,146.794,2.4648,0.2792,7.3627
2365.0,148.642,2.4628,0.2825,6.5506
2365.5,149.443,2.4575,0.2874,5.7384
2366.0,150.972,2.451,0.2942,5.0043
2366.5,155.467,2.4437,0.3011,4.5604
2367.0,157.312,2.4408,0.3081,4.3216
2367.5,157.64,2.4458,0.3151,4.1136
2368.0,148.134,2.4566,0.3199,3.9869
2368.5,142.225,2.464,0.313,4.0327
2369.0,137.488,2.4645,0.3093,4.1998
2369.5,133.359,2.4702,0.322,4.3456
2370.0,130.857,2.488,0.3306,4.4653
2370.5,128.459,2.509,0.3191,4.5527
2371.0,127.142,2.5237,0.309,4.6477
2371.5,124.618,2.5377,0.3148,4.7428
2372.0,121.085,2.5504,0.3159,4.8374
2372.5,119.237,2.5586,0.3115,4.9323
2373.0,115.451,2.5641,0.3022,5.0275
2373.5,111.864,2.5681,0.292,5.1224
2374.0,111.721,2.5721,0.2869,5.2177
2374.5,116.443,2.5747,0.286,5.3125
2375.0,120.301,2.5729,0.2874,5.4006
2375.5,119.722,2.5689,0.2894,5.4632
2376.0,117.503,2.5646,0.2914,5.5126
2376.5,115.227,2.5585,0.2948,5.552
2377.0,112.97,2.5486,0.2988,5.552
2377.5,111.383,2.5366,0.2973,5.5426
2378.0,111.675,2.5277,0.2926,5.4799
2378.5,111.914,2.5302,0.289,5.3485
2379.0,112.23,2.5409,0.2934,5.1723
2379.5,114.152,2.5512,0.3014,4.9969
2380.0,116.101,2.5616,0.3101,4.8207
2380.5,114.742,2.5689,0.3177,4.6453
2381.0,112.296,2.5716,0.3153,4.4712
2381.5,109.837,2.5721,0.307,4.3173
2382.0,108.369,2.5679,0.3087,4.2601
2382.5,109.197,2.5606,0.317,4.202
2383.0,109.88,2.552,0.326,4.1449
2383.5,113.9,2.5417,0.3224,4.0868
2384.0,118.835,2.5306,0.3131,4.0296
2384.5,123.791,2.5202,0.3034,3.9715
2385.0,128.763,2.5125,0.2961,3.9144
2385.5,130.466,2.5081,0.2907,3.8573
2386.0,125.774,2.506,0.2831,3.841
2386.5,122.051,2.5063,0.2878,3.84
2387.0,122.194,2.5064,0.3011,3.8688
2387.5,124.436,2.5028,0.3202,3.9012
2388.0,126.697,2.4964,0.3094,3.9337
2388.5,128.786,2.493,0.2996,3.9662
2389.0,127.32,2.492,0.2994,3.9819
2389.5,125.7,2.4887,0.292,3.8752
2390.0,123.222,2.4854,0.2836,3.7169
2390.5,117.315,2.4866,0.2797,3.5531
2391.0,110.574,2.4963,0.2771,3.3889
2391.5,114.091,2.506,0.2735,3.2243
2392.0,119.74,2.506,0.2751,3.0621
2392.5,124.135,2.4973,0.2851,2.9718
2393.0,126.861,2.484,0.2956,2.8864
2393.5,128.591,2.4693,0.2996,2.7938
2394.0,127.099,2.455,0.2975,2.6901
2394.5,125.691,2.4554,0.2892,2.6762
2395.0,124.302,2.4627,0.2874,2.7183
2395.5,123.346,2.4707,0.2933,2.7666
2396.0,123.729,2.4753,0.2996,2.8149
2396.5,127.499,2.4719,0.3099,2.8625
2397.0,131.69,2.4663,0.3065,2.9104
2397.5,135.899,2.4627,0.313,2.9511
2398.0,140.251,2.4641,0.309,3.0914
2398.5,139.398,2.4698,0.301,3.3009
2399.0,136.983,2.4734,0.301,3.5048
2399.5,134.698,2.4751,0.3016,3.7081
2400.0,133.546,2.4809,0.3026,3.9116
2400.5,132.407,2.4901,0.3036,4.1155
2401.0,131.275,2.4958,0.3017,4.3702
2401.5,130.022,2.5008,0.2965,4.5302
2402.0,125.769,2.5058,0.2876,4.522
2402.5,121.313,2.509,0.276,4.5108
2403.0,116.882,2.5086,0.2675,4.4994
2403.5,114.795,2.5073,0.2638,4.4881
2404.0,116.617,2.5053,0.2682,4.4767
2404.5,118.396,2.5033,0.2771,4.4655
2405.0,120.016,2.5009,0.2878,4.4551
2405.5,118.115,2.4968,0.293,4.4735
2406.0,116.09,2.4956,0.284,4.5606
2406.5,114.09,2.5049,0.2691,4.6877
2407.0,112.104,2.5179,0.2591,4.8151
2407.5,111.097,2.529,0.2605,4.9337
2408.0,111.329,2.5325,0.2679,4.963
2408.5,110.544,2.5285,0.2777,4.8187
2409.0,109.761,2.5298,0.2896,4.6786
2409.5,108.989,2.5399,0.2978,4.5429
2410.0,108.78,2.5487,0.3011,4.45
2410.5,109.182,2.5549,0.3031,4.45
2411.0,112.191,2.5564,0.3051,4.45
2411.5,116.299,2.5524,0.3022,4.4568
2412.0,120.409,2.548,0.3071,4.5071
2412.5,123.069,2.5462,0.3059,4.6368
2413.0,121.55,2.5535,0.299,4.9184
2413.5,117.412,2.568,0.2905,5.1989
2414.0,114.687,2.5826,0.2729,5.4675
2414.5,115.48,2.589,0.2635,5.6459
2415.0,116.197,2.582,0.2688,5.8262
2415.5,116.887,2.5716,0.2787,6.0057
2416.0,115.837,2.5638,0.2814,6.145
2416.5,114.657,2.5628,0.2774,6.145
2417.0,112.452,2.5644,0.2724,6.145
2417.5,110.321,2.5646,0.2685,6.145
2418.0,107.347,2.5595,0.2691,6.145
2418.5,102.506,2.5476,0.273,6.145
2419.0,97.681,2.5338,0.277,6.145
2419.5,95.3,2.5188,0.2739,6.145
2420.0,101.592,2.5075,0.266,6.0174
2420.5,106.46,2.5069,0.2625,5.9163
2421.0,107.396,2.5144,0.2595,5.8179
2421.5,108.168,2.5211,0.2555,5.7194
2422.0,109.027,2.5248,0.255,5.6209
2422.5,111.585,2.5269,0.259,5.5224
2423.0,114.118,2.5327,0.265,5.4247
2423.5,115.929,2.5441,0.2695,5.3263
2424.0,110.007,2.5562,0.27,5.265
2424.5,106.799,2.5647,0.2583,5.254
2425.0,110.296,2.5644,0.2412,5.254
2425.5,111.863,2.558,0.2437,5.254
2426.0,111.23,2.5531,0.2626,5.254
2426.5,110.652,2.5489,0.2821,5.254
2427.0,113.597,2.541,0.3001,5.2477
2427.5,116.307,2.5338,0.3043,5.3906
2428.0,116.725,2.5341,0.2952,5.6458
2428.5,117.25,2.5429,0.2863,5.9232
2429.0,115.187,2.5521,0.2791,6.2004
2429.5,112.155,2.5587,0.2742,6.4778
2430.0,109.137,2.5602,0.2613,6.755
2430.5,107.374,2.5562,0.2495,6.9786
2431.0,109.163,2.5526,0.249,7.056
2431.5,110.951,2.5519,0.249,7.056
2432.0,109.28,2.5544,0.2522,7.056
2432.5,106.382,2.5569,0.2619,7.056
2433.0,104.683,2.5585,0.2748,7.056
2433.5,107.033,2.5595,0.2838,7.059
2434.0,110.103,2.56,0.2851,7.0669
2434.5,112.781,2.5563,0.2813,7.0768
2435.0,109.362,2.5464,0.2754,7.0866
2435.5,104.876,2.5344,0.2694,7.096
2436.0,103.762,2.5247,0.2621,7.1053
2436.5,106.095,2.5182,0.2596,7.1152
2437.0,106.825,2.5122,0.2682,7.1214
2437.5,107.504,2.5099,0.2741,7.122
2438.0,108.298,2.5134,0.2713,7.122
2438.5,111.365,2.5165,0.2703,7.1231
2439.0,114.402,2.5165,0.2741,7.1277
2439.5,112.632,2.5117,0.277,7.1359
2440.0,106.402,2.5051,0.2745,7.1445
2440.5,103.366,2.502,0.2748,7.1527
2441.0,107.564,2.5034,0.2829,7.1613
2441.5,113.928,2.5118,0.2853,7.1694
2442.0,117.869,2.5234,0.2777,7.178
2442.5,114.889,2.5339,0.2671,7.188
2443.0,112.128,2.5415,0.2642,7.2061
2443.5,110.548,2.5445,0.2672,7.2286
2444.0,112.239,2.5445,0.2698,7.2504
2444.5,113.808,2.5425,0.2714,7.2729
2445.0,114.462,2.5405,0.268,7.2947
2445.5,112.507,2.5405,0.2576,7.3173
2446.0,110.635,2.539,0.2494,7.3391
2446.5,108.985,2.534,0.249,7.3625
2447.0,109.21,2.53,0.2536,7.383
2447.5,109.851,2.532,0.2575,7.3195
2448.0,111.707,2.5396,0.2623,7.1916
2448.5,113.518,2.5476,0.2679,7.0644
2449.0,115.333,2.55,0.271,6.9364
2449.5,116.803,2.5419,0.2706,6.8093
2450.0,114.279,2.5289,0.2715,6.6821
2450.5,111.807,2.5235,0.2755,6.615
2451.0,111.632,2.5255,0.2784,6.556
2451.5,113.739,2.5285,0.2786,6.4959
2452.0,115.847,2.5284,0.2754,6.4377
2452.5,117.635,2.5254,0.2684,6.3796
2453.0,115.929,2.524,0.2615,6.3538
2453.5,114.252,2.5287,0.2548,6.3275
2454.0,111.245,2.5377,0.2532,6.3018
2454.5,107.648,2.5431,0.2584,6.2753
2455.0,104.211,2.544,0.2628,6.2608
2455.5,107.024,2.5435,0.2674,6.2106
2456.0,110.692,2.5425,0.2711,6.182
2456.5,112.224,2.5409,0.274,6.0175
2457.0,111.62,2.5395,0.2767,5.8236
2457.5,111.019,2.5385,0.2787,5.6304
2458.0,110.403,2.5385,0.2803,5.4365
2458.5,109.799,2.5417,0.28,5.2432
2459.0,109.531,2.5462,0.2766,5.0494
2459.5,110.226,2.5507,0.2737,4.8554
2460.0,110.942,2.553,0.2753,4.662
2460.5,112.728,2.5497,0.2827,4.4683
2461.0,116.945,2.5421,0.2906,4.2749
2461.5,122.111,2.5336,0.3003,4.0812
2462.0,127.454,2.5256,0.3061,3.8322
2462.5,126.392,2.522,0.3,3.7452
2463.0,124.538,2.522,0.3,3.7685
2463.5,116.912,2.522,0.3,3.7955
2464.0,114.804,2.5226,0.2997,3.8226
2464.5,114.712,2.518,0.2965,3.9006
2465.0,114.415,2.5084,0.2929,4.0274
2465.5,111.655,2.4962,0.2979,4.1638
2466.0,109.965,2.4962,0.2991,4.3003
2466.5,111.848,2.51,0.2952,4.4372
2467.0,116.702,2.5255,0.2901,4.5741
2467.5,120.843,2.5303,0.288,4.711
2468.0,119.853,2.5216,0.2877,4.8072
2468.5,118.762,2.5086,0.2873,4.8938
2469.0,120.31,2.5019,0.2877,5.051
2469.5,121.713,2.5027,0.2873,5.2461
2470.0,120.075,2.5063,0.2895,5.4411
2470.5,119.545,2.5126,0.2921,5.6362
2471.0,120.374,2.5166,0.2877,5.8312
2471.5,121.057,2.5141,0.2794,6.0262
2472.0,121.747,2.5132,0.2738,6.2213
2472.5,121.163,2.5157,0.2774,6.4163
2473.0,119.296,2.5182,0.2818,6.65
2473.5,117.469,2.5196,0.2801,6.8835
2474.0,116.719,2.5253,0.2667,6.9462
2474.5,119.083,2.5343,0.2588,6.9836
2475.0,121.299,2.541,0.2623,6.953
2475.5,122.078,2.5465,0.2676,6.9195
2476.0,118.744,2.5508,0.2736,6.8858
2476.5,115.629,2.5514,0.2796,6.8515
2477.0,113.624,2.5492,0.2853,6.8201
2477.5,121.117,2.545,0.288,6.8286
2478.0,127.284,2.5406,0.2835,6.983
2478.5,128.351,2.5402,0.2787,7.1908
2479.0,126.465,2.5446,0.278,7.3985
2479.5,124.869,2.55,0.2785,7.6081
2480.0,128.0,2.5514,0.2805,7.7961
2480.5,130.993,2.5498,0.2825,7.6845
2481.0,131.755,2.5453,0.2845,7.5624
2481.5,127.622,2.5436,0.2862,7.4403
2482.0,126.47,2.5471,0.2865,7.3181
2482.5,127.122,2.5527,0.2848,7.195
2483.0,127.491,2.555,0.2842,7.0738
2483.5,126.034,2.555,0.2852,6.9932
2484.0,124.573,2.555,0.2848,7.1005
2484.5,125.191,2.5575,0.2794,7.1863
2485.0,125.674,2.5652,0.2726,7.188
2485.5,124.273,2.5765,0.2667,7.0064
2486.0,120.985,2.5847,0.2627,6.8257
2486.5,117.755,2.582,0.2665,6.6455
2487.0,114.868,2.5658,0.2735,6.4652
2487.5,123.887,2.553,0.2803,6.285
2488.0,132.09,2.5462,0.2863,6.1047
2488.5,143.329,2.5415,0.2925,5.922
2489.0,157.833,2.533,0.2984,5.7321
2489.5,149.262,2.5207,0.3,5.708
2490.0,131.546,2.5109,0.2963,5.708
2490.5,118.036,2.515,0.2795,6.0471
2491.0,111.663,2.5254,0.2639,6.5523
2491.5,105.533,2.5322,0.2507,7.0743
2492.0,109.663,2.5366,0.2423,7.5954
2492.5,113.974,2.5425,0.2421,8.0473
2493.0,117.189,2.5489,0.2523,7.902
2493.5,115.804,2.5504,0.2664,7.6991
2494.0,114.537,2.5474,0.2763,7.5009
2494.5,113.289,2.5434,0.2725,7.3021
2495.0,112.776,2.5387,0.2667,7.1031
2495.5,113.453,2.5331,0.2615,6.9041
2496.0,116.904,2.5271,0.2555,6.7051
2496.5,120.413,2.5211,0.251,6.5174
2497.0,120.718,2.5144,0.2521,6.4424
2497.5,115.299,2.5087,0.2558,6.3834
2498.0,110.215,2.5103,0.2591,6.376
2498.5,110.362,2.514,0.2628,6.4337
2499.0,116.253,2.5137,0.265,6.595
2499.5,121.533,2.5103,0.263,6.77
2500.0,119.986,2.505,0.2563,6.945
2500.5,116.997,2.503,0.2506,7.12
2501.0,114.066,2.5037,0.2447,7.295
2501.5,111.315,2.5053,0.2355,7.47
2502.0,109.559,2.51,0.2291,7.645
2502.5,108.588,2.5161,0.2379,7.7291
2503.0,108.789,2.5214,0.2509,7.738
2503.5,108.621,2.5182,0.2606,7.738
2504.0,107.289,2.5099,0.2598,7.738
2504.5,106.056,2.5077,0.2537,7.8001
2505.0,106.801,2.5121,0.2529,7.809
2505.5,112.094,2.5174,0.2608,7.7041
2506.0,117.232,2.5176,0.2726,7.5841
2506.5,119.094,2.5198,0.2803,7.4632
2507.0,117.333,2.5251,0.281,7.3431
2507.5,113.176,2.5291,0.276,7.2231
2508.0,114.272,2.5293,0.261,7.1031
2508.5,115.267,2.5276,0.2493,6.9831
2509.0,114.302,2.5263,0.2494,6.8622
2509.5,111.705,2.5267,0.2591,6.7421
2510.0,109.098,2.5312,0.2643,6.6221
2510.5,106.484,2.5365,0.2619,6.5021
2511.0,103.898,2.5394,0.2596,6.3812
2511.5,103.455,2.5372,0.2612,6.2611
2512.0,107.226,2.5332,0.2665,6.2075
2512.5,110.919,2.5292,0.2686,6.202
2513.0,114.602,2.5237,0.2702,6.202
2513.5,117.195,2.5163,0.277,6.202
2514.0,117.794,2.5154,0.282,6.3305
2514.5,118.393,2.5203,0.2805,6.502
2515.0,118.319,2.5241,0.2761,6.677
2515.5,115.303,2.5214,0.273,6.8528
2516.0,115.734,2.5178,0.2707,7.028
2516.5,116.19,2.517,0.2635,7.203
2517.0,112.524,2.5192,0.2544,7.3089
2517.5,108.142,2.5214,0.249,7.3804
2518.0,104.847,2.522,0.2522,7.2684
2518.5,106.863,2.5213,0.2598,7.154
2519.0,108.761,2.5217,0.2673,7.0439
2519.5,110.664,2.5264,0.2712,6.933
2520.0,111.008,2.5324,0.2683,6.8229
2520.5,110.49,2.534,0.266,6.712
2521.0,111.711,2.5318,0.2694,6.6019
2521.5,115.294,2.5295,0.2787,6.491
2522.0,118.862,2.529,0.2837,6.38
2522.5,122.609,2.5327,0.2807,6.2699
2523.0,122.716,2.5377,0.2786,6.159
2523.5,121.299,2.5368,0.2776,6.0489
2524.0,119.749,2.5338,0.2766,5.8541
2524.5,120.387,2.5323,0.2756,5.6322
2525.0,121.942,2.5305,0.2754,5.604
2525.5,123.538,2.5255,0.2765,5.6486
2526.0,125.097,2.5195,0.2797,5.6961
2526.5,123.304,2.5157,0.283,5.7431
2527.0,120.393,2.5195,0.2798,5.7901
2527.5,115.196,2.527,0.2732,5.8362
2528.0,113.011,2.5298,0.2686,5.8831
2528.5,116.422,2.5285,0.2675,5.9178
2529.0,118.983,2.5272,0.2661,5.922
2529.5,121.284,2.5285,0.2564,5.922
2530.0,121.065,2.5305,0.2499,5.8687
2530.5,121.684,2.5325,0.2564,5.8007
2531.0,123.24,2.5292,0.2654,5.7308
2531.5,124.886,2.5242,0.2739,5.6617
2532.0,123.573,2.5199,0.2805,5.5927
2532.5,121.097,2.5236,0.279,5.5237
2533.0,118.577,2.5289,0.273,5.4591
2533.5,116.082,2.5331,0.271,5.451
2534.0,116.983,2.534,0.273,5.451
2534.5,118.421,2.534,0.277,5.451
2535.0,119.862,2.5286,0.2811,5.6582
2535.5,121.293,2.5223,0.2856,5.8847
2536.0,121.694,2.5226,0.2901,6.1097
2536.5,120.766,2.5246,0.292,6.3338
2537.0,119.843,2.5203,0.2862,6.5587
2537.5,118.212,2.5143,0.2778,6.7837
2538.0,115.806,2.5146,0.2745,7.0087
2538.5,116.224,2.5182,0.2724,7.2328
2539.0,116.761,2.5198,0.2683,7.4577
2539.5,115.254,2.52,0.2627,7.6442
2540.0,112.592,2.5224,0.2567,7.7911
2540.5,111.26,2.5246,0.2501,7.809
2541.0,111.989,2.525,0.2431,7.8728
2541.5,113.055,2.5218,0.2428,7.882
2542.0,115.645,2.5186,0.2534,7.882
2542.5,118.237,2.5156,0.2679,7.882
2543.0,120.789,2.515,0.2757,7.882
2543.5,122.748,2.5174,0.2776,7.882
2544.0,121.356,2.5204,0.2786,7.882
2544.5,120.811,2.5226,0.2761,7.882
2545.0,121.67,2.5246,0.2717,7.8811
2545.5,122.467,2.5266,0.2688,7.8836
2546.0,121.765,2.5286,0.268,7.7931
2546.5,120.978,2.5282,0.2639,7.6891
2547.0,120.195,2.5329,0.2568,7.5842
2547.5,119.415,2.5389,0.251,7.4792
2548.0,118.65,2.5457,0.2514,7.3742
2548.5,118.399,2.5445,0.2614,7.2701
2549.0,119.343,2.5383,0.2749,7.1967
2549.5,119.853,2.5329,0.2806,7.188
2550.0,117.873,2.5304,0.2785,7.188
2550.5,115.781,2.5283,0.2745,7.188
2551.0,117.243,2.5288,0.2699,7.188
2551.5,119.8,2.5365,0.2661,7.188
2552.0,122.396,2.5505,0.2669,7.1924
2552.5,124.991,2.5588,0.2711,7.2315
2553.0,127.295,2.5575,0.2755,7.2755
2553.5,125.632,2.5537,0.2776,7.3195
2554.0,122.539,2.5505,0.2799,7.3643
2554.5,119.524,2.5458,0.2836,7.4085
2555.0,116.512,2.5408,0.2876,7.4525
2555.5,116.009,2.5358,0.2871,7.4965
2556.0,118.154,2.5299,0.2814,7.5405
2556.5,120.246,2.5248,0.2738,7.5845
2557.0,118.698,2.5265,0.2657,7.6293
2557.5,118.508,2.5304,0.257,7.6735
2558.0,119.007,2.5344,0.2467,7.7175
2558.5,119.584,2.5341,0.2383,7.7361
2559.0,118.391,2.5272,0.2387,7.8001
2559.5,116.419,2.5175,0.2447,7.7775
2560.0,114.453,2.5083,0.2497,7.6498
2560.5,112.916,2.5053,0.249,7.5088
2561.0,113.875,2.5016,0.2466,7.3678
2561.5,115.969,2.4941,0.2488,7.2268
2562.0,118.034,2.4861,0.2548,7.0858
2562.5,120.091,2.4885,0.2563,6.9448
2563.0,120.397,2.4959,0.2539,6.8038
2563.5,118.267,2.5048,0.2516,6.6584
2564.0,116.135,2.5086,0.2538,6.4967
2564.5,115.571,2.509,0.2564,6.3327
2565.0,118.191,2.5064,0.2577,6.1687
2565.5,122.579,2.5043,0.2587,6.0047
2566.0,128.508,2.5031,0.2648,5.8407
2566.5,134.486,2.5048,0.2757,5.6767
2567.0,140.396,2.5059,0.2884,5.7723
2567.5,145.15,2.5104,0.3015,5.9061
2568.0,142.443,2.5154,0.3005,6.0376
2568.5,133.702,2.5204,0.299,6.1687
2569.0,124.958,2.5263,0.2967,6.2998
2569.5,116.42,2.5314,0.2776,6.431
2570.0,116.521,2.5329,0.2574,6.5621
2570.5,117.023,2.5339,0.2515,6.6924
2571.0,117.098,2.5402,0.2493,6.8233
2571.5,116.411,2.5481,0.2472,6.9544
2572.0,115.798,2.5535,0.2398,7.0855
2572.5,117.623,2.5495,0.2326,7.2557
2573.0,119.601,2.5418,0.2348,7.321
2573.5,121.588,2.5347,0.2398,7.3631
2574.0,120.892,2.5394,0.2449,7.389
2574.5,117.994,2.5463,0.244,7.3953
2575.0,115.093,2.5515,0.2461,7.4416
2575.5,112.551,2.5556,0.25,7.5155
2576.0,112.569,2.5596,0.2509,7.5893
2576.5,114.363,2.5609,0.249,7.6632
